DEPTH,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1514.0603,0.1124,80.0756,78.7471,3746.3608,37.5136,40,2141.6304,8.2994,12.7,-999,4689.817,18.1743,-999,-999,2204.781,2066.1938,5.6116,2.4314,1,8.7886,-999,-999,124.209,1514.0603,0.1521,-999,3807.3776
1514.1853,0.1131,80.2057,78.7455,3747.2626,37.1878,40,2141.8068,8.2994,12.7,-999,4690.2485,18.1745,-999,-999,2211.0837,2067.802,5.6919,2.4304,1,8.8953,-999,-999,124.2133,1514.1853,0.1486,-999,3801.2018
1514.3103,0.1138,80.3441,78.7439,3748.2184,36.266,40,2141.9831,8.2994,12.7,-999,4690.6798,18.1747,-999,-999,2217.7461,2069.561,5.7619,2.4293,1,9.0019,-999,-999,124.2176,1514.3103,0.1389,-999,3794.6539
1514.4353,0.114,80.3925,78.7423,3749.0575,35.5191,40,2142.1595,8.2994,12.7,-999,4691.111,18.1748,-999,-999,2220.2385,2070.9954,5.8229,2.429,1,9.1062,-999,-999,124.2219,1514.4353,0.1312,-999,3792.3693
1514.5603,0.1129,80.1707,78.7407,3749.8377,35.6713,40,2142.3358,8.2994,12.7,-999,4691.5425,18.175,-999,-999,2210.2363,2072.2658,5.8724,2.4307,1,9.206,-999,-999,124.2262,1514.5603,0.1328,-999,3802.8613
1514.6853,0.1071,79.027,78.7391,3750.8581,37.2481,40,2142.5121,8.2994,12.7,-999,4691.9756,18.1752,-999,-999,2156.4317,2074.2014,5.9216,2.4394,1,9.3205,-999,-999,124.2305,1514.6853,0.1492,-999,3857.8973
1514.8103,0.1032,78.2811,78.7375,3752.2969,37.3809,40,2142.6885,8.2994,12.7,-999,4692.4097,18.1754,0.1244,0.1247,2120.3577,2077.2995,6.0326,2.4452,1,9.4078,0.1462,1,124.2348,1514.8103,0.1219,-999,3894.6572
1514.9353,0.1024,78.1217,78.7359,3754.261,37.414,40,2142.8648,8.2994,12.7,-999,4692.844,18.1756,0.1234,0.1237,2112.7326,2081.8585,6.1143,2.4464,1,9.4441,0.145,1,124.2391,1514.9353,0.1221,-999,3902.6039
1515.0603,0.1034,78.3167,78.7343,3756.9028,38.0103,40,2143.0412,8.2994,12.7,-999,4693.2781,18.1757,0.1234,0.125,2122.616,2088.304,6.1257,2.4449,1,9.4465,0.1465,1,124.2435,1515.0603,0.1268,-999,3892.8868
1515.1853,0.1048,78.5885,78.7327,3760.063,39.1132,40,2143.2175,8.2994,12.7,-999,4693.7118,18.1759,0.123,0.1268,2136.1936,2096.1929,6.0686,2.4428,1,9.4417,0.1487,1,124.2478,1515.1853,0.1357,-999,3879.4232
1515.3103,0.1061,78.8529,78.7311,3762.1778,39.5379,40,2143.3939,8.2994,12.7,-999,4694.1451,18.1761,0.1237,0.1285,2149.3006,2101.1747,6.0031,2.4408,1,9.4496,0.1508,1,124.2521,1515.3103,0.1391,-999,3866.4152
1515.4353,0.1017,77.9878,78.7295,3763.5116,38.3124,40,2143.5702,8.2994,12.7,-999,4694.5796,18.1763,0.1209,0.1228,2107.0909,2103.9815,5.8904,2.4475,1,9.4421,0.1439,1,124.2564,1515.4353,0.1292,-999,3909.3044
1515.5603,0.1021,78.0606,78.7279,3764.2399,36.9748,40,2143.7466,8.2994,12.7,-999,4695.014,18.1765,0.1238,0.1233,2110.9606,2105.1041,5.8184,2.4469,1,9.4462,0.1445,1,124.2607,1515.5603,0.1187,-999,3905.6585
1515.6853,0.1023,78.1006,78.7263,3764.5019,36.1104,40,2143.9229,8.2994,12.7,-999,4695.4484,18.1766,0.1245,0.1235,2113.1974,2104.9296,5.7605,2.4466,1,9.4456,0.1448,1,124.265,1515.6853,0.112,-999,3903.6582
1515.8103,0.1005,77.7622,78.7247,3764.5653,36.0328,40,2144.0993,8.2994,12.7,-999,4695.8832,18.1768,0.1221,0.1213,2096.574,2104.2012,5.739,2.4493,1,9.4427,0.1421,1,124.2693,1515.8103,0.1114,-999,3920.6459
1515.9353,0.0987,77.41,78.7231,3764.959,36.622,40,2144.2756,8.2994,12.7,-999,4696.3185,18.177,0.1195,0.119,2079.0638,2104.3912,5.8008,2.452,1,9.4619,0.1393,1,124.2736,1515.9353,0.1159,-999,3938.484
1516.0603,0.1048,78.5947,78.7215,3765.7897,36.2776,40,2144.4519,8.2994,12.7,-999,4696.7522,18.1772,0.1281,0.1268,2138.2709,2105.8001,5.9225,2.4428,1,9.5826,0.1488,1,124.2779,1516.0603,0.1133,-999,3879.1172
1516.1853,0.1106,79.7165,78.7199,3767.0499,35.7656,40,2144.6283,8.2994,12.7,-999,4697.1843,18.1774,0.1359,0.1342,2192.3433,2108.4073,6.0454,2.4341,1,9.7195,0.1577,1,124.2823,1516.1853,0.1093,-999,3824.5288
1516.3103,0.1136,80.3078,78.7184,3768.8527,35.5602,40,2144.8046,8.2994,12.7,-999,4697.6157,18.1775,0.1398,0.138,2220.2161,2112.5264,6.1738,2.4296,1,9.8535,0.1625,1,124.2866,1516.3103,0.1077,-999,3796.3691
1516.4353,0.1153,80.6411,78.7168,3770.8423,34.3331,40,2144.981,8.2994,12.7,-999,4698.0466,18.1777,0.1427,0.1402,2235.8189,2117.1668,6.2942,2.4271,1,9.9848,0.1651,1,124.2909,1516.4353,0.0984,-999,3780.6782
1516.5603,0.117,80.9918,78.7152,3772.4355,32.4057,40,2145.1573,8.2994,12.7,-999,4698.477,18.1779,0.1454,0.1425,2252.0556,2120.7049,6.3922,2.4245,1,10.1179,0.1679,1,124.2952,1516.5603,0.0841,-999,3764.3076
1516.6853,0.1189,81.3642,78.7136,3774.0977,33.2293,40,2145.3337,8.2994,12.7,-999,4698.9069,18.178,0.1479,0.1449,2269.0948,2124.4364,6.4584,2.4217,1,10.2566,0.1709,1,124.2995,1516.6853,0.0901,-999,3747.0786
1516.8103,0.1205,81.6839,78.712,3775.7266,32.826,40,2145.51,8.2994,12.7,-999,4699.3365,18.1782,0.1501,0.147,2283.609,2128.0762,6.3064,2.4193,1,10.3805,0.1735,1,124.3038,1516.8103,0.0871,-999,3732.413
1516.9353,0.1097,79.5367,78.7104,3776.9987,34.0841,40,2145.6864,8.2994,12.7,-999,4699.7688,18.1784,0.135,0.133,2185.3855,2130.7178,6.1325,2.4355,1,10.5162,0.1563,1,124.3081,1516.9353,0.0965,-999,3833.1745
1517.0603,0.1,77.6724,78.7088,3777.5618,34.6638,40,2145.8627,8.2994,12.7,-999,4700.2038,18.1786,0.1217,0.1207,2094.5688,2131.381,5.9568,2.45,1,10.6646,0.1414,1,124.3124,1517.0603,0.1009,-999,3925.1787
1517.1853,0.0959,76.8818,78.7072,3777.6997,34.9162,40,2146.039,8.2994,12.7,-999,4700.6399,18.1788,0.116,0.1155,2054.5205,2130.8585,5.7873,2.4562,1,10.7394,0.1351,1,124.3167,1517.1853,0.1028,-999,3965.5425
1517.3103,0.0961,76.9372,78.7056,3777.7883,35.9742,40,2146.2154,8.2994,12.7,-999,4701.0758,18.1789,0.1162,0.1158,2057.626,2130.1987,5.6303,2.4558,1,10.6564,0.1355,1,124.321,1517.3103,0.1109,-999,3962.6871
1517.4353,0.1037,78.3849,78.704,3777.901,35.5933,40,2146.3917,8.2994,12.7,-999,4701.5098,18.1791,0.1267,0.1254,2130.7733,2129.6095,5.5225,2.4444,1,10.5343,0.1471,1,124.3254,1517.4353,0.108,-999,3889.4997
1517.5603,0.1113,79.8492,78.7024,3778.1082,35.9089,40,2146.5681,8.2994,12.7,-999,4701.9418,18.1793,0.1364,0.135,2201.4206,2129.287,5.4158,2.4331,1,10.4259,0.1588,1,124.3297,1517.5603,0.1104,-999,3818.1729
1517.6853,0.1175,81.0993,78.7008,3778.5533,35.9238,40,2146.7444,8.2994,12.7,-999,4702.3721,18.1795,0.1426,0.1432,2259.275,2129.6298,5.3424,2.4237,1,10.3136,0.1688,1,124.334,1517.6853,0.1105,-999,3759.3179
1517.8103,0.1198,81.5466,78.6992,3779.1865,36.4942,40,2146.9208,8.2994,12.7,-999,4702.8018,18.1796,0.1431,0.1461,2279.6126,2130.4976,5.2882,2.4203,1,10.1989,0.1724,1,124.3383,1517.8103,0.1149,-999,3738.6972
1517.9353,0.1179,81.178,78.6976,3779.9942,37.3452,40,2147.0971,8.2994,12.7,-999,4703.2319,18.1798,0.1394,0.1437,2263.351,2131.8506,5.2389,2.4231,1,10.084,0.1694,1,124.3426,1517.9353,0.1216,-999,3755.6733
1518.0603,0.1159,80.7758,78.696,3781.1523,36.6324,40,2147.2735,8.2993,12.7,-999,4703.6627,18.18,0.1395,0.1411,2245.3659,2134.1788,5.1912,2.4261,1,9.9692,0.1662,1,124.3469,1518.0603,0.116,-999,3774.3736
1518.1853,0.1177,81.1267,78.6944,3782.2315,36.981,40,2147.4498,8.2993,12.7,-999,4704.0929,18.1801,0.1401,0.1433,2261.5602,2136.2883,5.1902,2.4235,1,9.8544,0.169,1,124.3512,1518.1853,0.1187,-999,3758.0482
1518.3103,0.1204,81.6737,78.6928,3783.1873,36.9694,40,2147.6262,8.2993,12.7,-999,4704.5224,18.1803,0.1424,0.1469,2286.3208,2138.0553,5.1443,2.4194,1,9.7526,0.1734,1,124.3555,1518.3103,0.1186,-999,3732.8791
1518.4353,0.1233,82.251,78.6912,3784.4026,36.18,40,2147.8025,8.2993,12.7,-999,4704.9512,18.1804,0.1466,0.1506,2312.0008,2140.5467,5.1207,2.4151,1,9.7494,0.178,1,124.3598,1518.4353,0.1125,-999,3706.6789
1518.5603,0.1262,82.8572,78.6896,3786.2172,35.2596,40,2147.9788,8.2993,12.7,-999,4705.3792,18.1806,0.1511,0.1545,2338.4805,2144.7096,5.141,2.4107,1,9.8129,0.1829,1,124.3641,1518.5603,0.1054,-999,3679.5601
1518.6853,0.1269,83.006,78.6881,3788.5206,35.0768,40,2148.1552,8.2993,12.7,-999,4705.807,18.1808,0.1521,0.1555,2345.1089,2150.2349,5.1962,2.4096,1,9.8773,0.184,1,124.3685,1518.6853,0.104,-999,3672.964
1518.8103,0.1136,80.311,78.6865,3790.9089,35.7697,40,2148.3315,8.2993,12.7,-999,4706.2383,18.1809,0.1394,0.138,2225.5502,2155.9909,5.2456,2.4296,1,9.9349,0.1625,1,124.3728,1518.8103,0.1093,-999,3796.2178
1518.9353,0.0985,77.3962,78.6849,3792.9939,34.5788,40,2148.5079,8.2993,12.7,-999,4706.6737,18.1811,0.1197,0.1189,2084.3518,2160.895,5.2497,2.4522,1,9.9998,0.1392,1,124.3771,1518.9353,0.1003,-999,3939.1863
1519.0603,0.0939,76.52,78.6833,3794.9697,34.9763,40,2148.6842,8.2993,12.7,-999,4707.1102,18.1813,0.1134,0.113,2039.4285,2165.4934,5.25,2.4591,1,10.0596,0.1322,1,124.3814,1519.0603,0.1033,-999,3984.2923
1519.1853,0.0969,77.0828,78.6817,3796.3976,35.5182,40,2148.8606,8.2993,12.7,-999,4707.546,18.1815,0.1173,0.1168,2068.8404,2168.5665,5.226,2.4546,1,10.1211,0.1367,1,124.3857,1519.1853,0.1074,-999,3955.2021
1519.3103,0.104,78.4396,78.6801,3796.958,35.2739,40,2149.0369,8.2993,12.7,-999,4707.9799,18.1817,0.1271,0.1258,2137.2606,2169.2261,5.1619,2.444,1,10.1866,0.1475,1,124.39,1519.3103,0.1055,-999,3886.7874
1519.4353,0.1129,80.1723,78.6785,3797.1594,34.3798,40,2149.2133,8.2993,12.7,-999,4708.4114,18.1818,0.1395,0.1372,2220.4054,2168.8893,5.0597,2.4306,1,10.2522,0.1614,1,124.3943,1519.4353,0.0987,-999,3802.7854
1519.5603,0.1186,81.3145,78.6769,3797.2192,33.2693,40,2149.3896,8.2993,12.7,-999,4708.8414,18.182,0.1476,0.1446,2272.9057,2168.1608,5.0093,2.4221,1,10.3179,0.1705,1,124.3986,1519.5603,0.0904,17.5514,3749.3688
1519.6853,0.1203,81.6514,78.6753,3797.4586,33.6244,40,2149.566,8.2993,12.7,-999,4709.271,18.1822,0.1493,0.1467,2288.2308,2167.9332,5.0004,2.4196,1,10.3767,0.1732,1,124.4029,1519.6853,0.0931,-999,3733.8986
1519.8103,0.1196,81.5136,78.6737,3798.2109,34.5331,40,2149.7423,8.2993,12.7,-999,4709.7007,18.1823,0.1476,0.1459,2282.352,2169.1349,5,2.4206,1,10.4392,0.1721,1,124.4073,1519.8103,0.0999,-999,3740.2108
1519.9353,0.1176,81.1131,78.6721,3799.5696,35.2941,40,2149.9186,8.2993,12.7,-999,4710.131,18.1825,0.1442,0.1433,2264.6145,2172.0262,4.9806,2.4236,1,10.4789,0.1689,1,124.4116,1519.9353,0.1057,-999,3758.6783
1520.0603,0.1151,80.618,78.6705,3801.3641,35.4344,40,2150.095,8.2993,12.7,-999,4710.5619,18.1827,0.1418,0.14,2242.3127,2176.131,4.941,2.4273,1,10.4742,0.1649,1,124.4159,1520.0603,0.1068,-999,3781.7615
1520.1853,0.1127,80.1397,78.6689,3803.3434,34.8993,40,2150.2713,8.2993,12.7,-999,4710.9935,18.1828,0.1392,0.1369,2220.4412,2180.7507,4.94,2.4309,1,10.442,0.1611,1,124.4202,1520.1853,0.1027,-999,3804.3323
1520.3103,0.1111,79.8043,78.6673,3804.7927,34.3638,40,2150.4477,8.2993,12.7,-999,4711.4255,18.183,0.1369,0.1348,2204.9816,2183.8921,4.94,2.4334,1,10.417,0.1584,1,124.4245,1520.3103,0.0986,-999,3820.3211
1520.4353,0.1111,79.8099,78.6657,3805.7298,34.7002,40,2150.624,8.2993,12.7,-999,4711.8575,18.1832,0.1369,0.1348,2205.5036,2185.6059,4.94,2.4334,1,10.3863,0.1585,1,124.4288,1520.4353,0.1012,-999,3820.053
1520.5603,0.1126,80.1152,78.6641,3805.8551,35.0842,40,2150.8004,8.2993,12.7,-999,4712.2891,18.1834,0.139,0.1368,2220.0759,2185.0571,4.9442,2.4311,1,10.3536,0.1609,1,124.4331,1520.5603,0.1041,-999,3805.4957
1520.6853,0.1142,80.4301,78.6625,3805.2282,34.9814,40,2150.9767,8.2993,12.7,-999,4712.7203,18.1835,0.1412,0.1388,2234.9577,2182.412,4.9523,2.4287,1,10.3208,0.1634,1,124.4374,1520.6853,0.1033,-999,3790.5964
1520.8103,0.1139,80.3801,78.6609,3804.4989,34.2809,40,2151.1531,8.2993,12.7,-999,4713.1515,18.1837,0.1409,0.1385,2232.906,2179.4806,4.9605,2.4291,1,10.2887,0.163,1,124.4417,1520.8103,0.098,-999,3792.9543
1520.9353,0.1133,80.2544,78.6594,3804.1821,33.4565,40,2151.3294,8.2993,12.7,-999,4713.583,18.1839,0.1401,0.1377,2227.335,2177.6989,4.9687,2.43,1,10.2639,0.162,1,124.446,1520.9353,0.0918,-999,3798.8951
1521.0603,0.114,80.3888,78.6578,3804.119,34.4481,40,2151.5057,8.2993,12.7,-999,4714.0142,18.184,0.141,0.1386,2233.8276,2176.625,4.9769,2.429,1,10.2462,0.1631,1,124.4504,1521.0603,0.0993,-999,3792.5438
1521.1853,0.1157,80.7335,78.6562,3804.3377,34.1131,40,2151.6821,8.2993,12.7,-999,4714.445,18.1842,0.1434,0.1408,2249.9556,2176.3373,4.9851,2.4264,1,10.2402,0.1659,1,124.4547,1521.1853,0.0967,-999,3776.3512
1521.3103,0.1179,81.1727,78.6546,3804.5852,33.9007,40,2151.8584,8.2993,12.7,-999,4714.8751,18.1844,0.1465,0.1437,2270.1935,2176.1312,4.9899,2.4231,1,10.24,0.1694,1,124.459,1521.3103,0.0951,-999,3755.9185
1521.4353,0.12,81.5971,78.653,3804.8036,35.1608,40,2152.0348,8.2993,12.7,-999,4715.3048,18.1845,0.1464,0.1464,2289.505,2175.8447,4.9917,2.42,1,10.24,0.1728,1,124.4633,1521.4353,0.1047,-999,3736.3834
1521.5603,0.1218,81.9606,78.6514,3805.1053,36.9869,40,2152.2111,8.2993,12.7,-999,4715.7339,18.1847,0.1435,0.1487,2305.8899,2175.7914,4.9998,2.4173,1,10.24,0.1757,1,124.4676,1521.5603,0.1188,-999,3719.8123
1521.6853,0.1165,80.8999,78.6498,3805.4421,37.3308,40,2152.3875,8.2993,12.7,-999,4716.1645,18.1849,0.1383,0.1419,2258.6012,2175.8335,5.0477,2.4252,1,10.24,0.1672,1,124.4719,1521.6853,0.1215,-999,3768.5838
1521.8103,0.1111,79.8121,78.6482,3805.6946,37.2943,40,2152.5638,8.2993,12.7,-999,4716.5965,18.185,0.1337,0.1348,2208.4458,2175.6379,5.0596,2.4334,1,10.24,0.1585,1,124.4762,1521.8103,0.1212,-999,3819.9477
1521.9353,0.1077,79.1476,78.6466,3805.8562,37.4709,40,2152.7402,8.2993,12.7,-999,4717.0294,18.1852,0.1294,0.1304,2177.0493,2175.1869,5.0866,2.4385,1,10.2976,0.1532,1,124.4805,1521.9353,0.1226,-999,3852.0189
1522.0603,0.1066,78.9318,78.645,3806.0142,37.4296,40,2152.9165,8.2993,12.7,-999,4717.4626,18.1854,0.1282,0.129,2166.8813,2174.7252,5.1191,2.4401,1,10.4028,0.1515,1,124.4848,1522.0603,0.1223,-999,3862.5503
1522.1853,0.1069,78.9884,78.6434,3806.2046,36.3575,40,2153.0929,8.2993,12.7,-999,4717.8957,18.1856,0.1305,0.1294,2169.878,2174.3541,5.12,2.4397,1,10.5103,0.1519,1,124.4891,1522.1853,0.1139,-999,3859.7826
1522.3103,0.1099,79.5908,78.6418,3806.5046,34.841,40,2153.2692,8.2993,12.7,-999,4718.3281,18.1857,0.1353,0.1333,2199.0084,2174.29,5.12,2.4351,1,10.625,0.1567,1,124.4935,1522.3103,0.1022,-999,3830.569
1522.4353,0.1116,79.9109,78.6402,3807.0728,34.1158,40,2153.4455,8.2993,12.7,-999,4718.7599,18.1859,0.1376,0.1354,2214.3886,2174.9751,5.0769,2.4326,1,10.7254,0.1593,1,124.4978,1522.4353,0.0968,-999,3815.2248
1522.5603,0.1123,80.044,78.6386,3807.7223,34.3399,40,2153.6219,8.2993,12.7,-999,4719.1916,18.1861,0.1386,0.1363,2220.8918,2175.8875,5.028,2.4316,1,10.8403,0.1604,1,124.5021,1522.5603,0.0984,-999,3808.8807
1522.6853,0.1117,79.9434,78.637,3808.3648,35.0634,40,2153.7982,8.2993,12.7,-999,4719.6235,18.1862,0.1378,0.1356,2216.4331,2176.78,4.9788,2.4324,1,10.952,0.1595,1,124.5064,1522.6853,0.1039,-999,3813.6738
1522.8103,0.1103,79.6463,78.6354,3808.9771,35.768,40,2153.9746,8.2993,12.7,-999,4720.0557,18.1864,0.1355,0.1337,2202.6718,2177.5877,4.941,2.4346,1,11.0071,0.1572,1,124.5107,1522.8103,0.1093,-999,3827.8997
1522.9353,0.1087,79.3373,78.6338,3809.5522,36.0606,40,2154.1509,8.2993,12.7,-999,4720.4883,18.1866,0.1331,0.1317,2188.2076,2178.2909,4.94,2.437,1,10.9198,0.1547,1,124.515,1522.9353,0.1116,-999,3842.8085
1523.0603,0.1093,79.4579,78.6322,3810.2347,35.4303,40,2154.3273,8.2993,12.7,-999,4720.9208,18.1868,0.1343,0.1325,2194.2275,2179.2938,4.94,2.4361,1,10.7814,0.1557,1,124.5193,1523.0603,0.1067,-999,3836.9759
1523.1853,0.1105,79.6998,78.6307,3810.8441,34.017,40,2154.5036,8.2993,12.7,-999,4721.353,18.1869,0.1362,0.1341,2205.9794,2180.0937,4.9785,2.4342,1,10.6806,0.1576,1,124.5236,1523.1853,0.096,-999,3825.3302
1523.3103,0.1109,79.7722,78.6291,3811.3648,33.8733,40,2154.68,8.2993,12.7,-999,4721.785,18.1871,0.1367,0.1345,2209.6615,2180.6461,5.0273,2.4337,1,10.5714,0.1582,1,124.5279,1523.3103,0.0949,-999,3821.8584
1523.4353,0.1104,79.6727,78.6275,3811.8745,34.41,40,2154.8563,8.2993,12.7,-999,4722.2172,18.1873,0.1359,0.1339,2205.2122,2181.1675,5.0765,2.4344,1,10.4257,0.1574,1,124.5323,1523.4353,0.099,-999,3826.6313
1523.5603,0.1096,79.5212,78.6259,3812.4374,34.0876,40,2155.0327,8.2993,12.7,-999,4722.6496,18.1874,0.1349,0.1329,2198.2731,2181.8375,5.1336,2.4356,1,10.2551,0.1562,1,124.5366,1523.5603,0.0965,-999,3833.9216
1523.6853,0.1087,79.3388,78.6243,3812.885,32.7276,40,2155.209,8.2993,12.7,-999,4723.0823,18.1876,0.1338,0.1317,2189.8199,2182.1847,5.239,2.437,1,10.187,0.1547,1,124.5409,1523.6853,0.0864,-999,3842.7358
1523.8103,0.1074,79.0869,78.6227,3813.2295,33.7891,40,2155.3853,8.2993,12.7,-999,4723.5153,18.1878,0.1319,0.13,2177.9635,2182.2436,5.2938,2.4389,1,10.1508,0.1527,1,124.5452,1523.8103,0.0943,-999,3854.9753
1523.9353,0.1079,79.1959,78.6211,3813.486,34.304,40,2155.5617,8.2993,12.7,-999,4723.9481,18.188,0.1326,0.1308,2183.4722,2182.0571,5.349,2.4381,1,10.0727,0.1536,1,124.5495,1523.9353,0.0982,-999,3849.6696
1524.0603,0.1103,79.6662,78.6195,3813.6312,34.076,40,2155.738,8.2993,12.7,-999,4724.3803,18.1881,0.1359,0.1338,2206.1933,2181.561,5.4063,2.4345,1,10.0098,0.1573,1,124.5538,1524.0603,0.0965,-999,3826.9435
1524.1853,0.1121,80.0056,78.6179,3813.6053,33.5084,40,2155.9144,8.2993,12.7,-999,4724.8121,18.1883,0.1384,0.1361,2222.4597,2180.588,5.4489,2.4319,1,10.0413,0.16,1,124.5581,1524.1853,0.0922,-999,3810.7089
1524.3103,0.1087,79.3545,78.6163,3813.3662,33.3819,40,2156.0907,8.2993,12.7,-999,4725.2447,18.1885,0.1338,0.1318,2191.8558,2179.0176,5.45,2.4369,1,10.2316,0.1548,1,124.5624,1524.3103,0.0913,-999,3841.9755
1524.4353,0.1045,78.5183,78.6147,3812.9179,35.8595,40,2156.2671,8.2993,12.7,-999,4725.6785,18.1887,0.1276,0.1263,2151.5328,2176.861,5.45,2.4433,1,10.3803,0.1481,1,124.5667,1524.4353,0.11,-999,3882.8916
1524.5603,0.0909,75.9628,78.6131,3812.6567,35.9018,40,2156.4434,8.2993,12.7,-999,4726.1159,18.1889,0.1092,0.1093,2020.7944,2175.2202,5.4036,2.4636,1,10.4884,0.1277,1,124.571,1524.5603,0.1104,-999,4013.5178
1524.6853,0.0847,74.8233,78.6115,3812.7692,36.0154,40,2156.6198,8.2993,12.7,-999,4726.5549,18.1891,0.1011,0.1016,1958.9989,2174.6199,5.3466,2.473,1,10.6116,0.1186,1,124.5754,1524.6853,0.1112,-999,4074.6405
1524.8103,0.086,75.0602,78.6099,3813.1231,36.2459,40,2156.7961,8.2993,12.7,-999,4726.9936,18.1893,0.1028,0.1032,1972.3323,2174.694,5.2923,2.471,1,10.7349,0.1205,1,124.5797,1524.8103,0.113,-999,4061.7804
1524.9353,0.0895,75.696,78.6084,3813.6554,36.1388,40,2156.9724,8.2993,12.7,-999,4727.4314,18.1894,0.1073,0.1075,2007.2097,2175.2685,5.2335,2.4658,1,10.8408,0.1256,1,124.584,1524.9353,0.1122,-999,4027.6639
1525.0603,0.0942,76.5712,78.6068,3814.1788,36.4333,40,2157.1488,8.2992,12.7,-999,4727.8679,18.1896,0.1135,0.1134,2053.961,2175.8199,5.1281,2.4587,1,10.9794,0.1326,1,124.5883,1525.0603,0.1145,-999,3981.6282
1525.1853,0.1038,78.4005,78.6052,3814.4749,36.3083,40,2157.3251,8.2992,12.7,-999,4728.3018,18.1898,0.1267,0.1255,2147.2515,2175.7415,5.1206,2.4443,1,11.0121,0.1472,1,124.5926,1525.1853,0.1135,-999,3888.7258
1525.3103,0.1124,80.0713,78.6036,3814.5554,36.6702,40,2157.5015,8.2992,12.7,-999,4728.7335,18.19,0.1364,0.1365,2227.8736,2175.0644,5.0848,2.4314,1,11.0432,0.1606,1,124.5969,1525.3103,0.1163,-999,3807.5821
1525.4353,0.1185,81.2867,78.602,3814.53,36.8743,40,2157.6778,8.2992,12.7,-999,4729.1635,18.1901,0.141,0.1444,2284.0153,2174.0946,5.0115,2.4223,1,11.0431,0.1703,1,124.6012,1525.4353,0.1179,-999,3750.6511
1525.5603,0.1211,81.803,78.6004,3814.4793,36.8691,40,2157.8542,8.2992,12.7,-999,4729.5929,18.1903,0.1432,0.1477,2307.3922,2173.055,4.9419,2.4184,1,11.03,0.1744,1,124.6055,1525.5603,0.1179,-999,3726.9788
1525.6853,0.1195,81.4987,78.5988,3814.4251,37.2029,40,2158.0305,8.2992,12.7,-999,4730.0226,18.1905,0.1411,0.1458,2294.0776,2172.005,4.94,2.4207,1,11.0564,0.172,1,124.6098,1525.6853,0.1205,-999,3740.8946
1525.8103,0.1179,81.1821,78.5972,3814.3503,38.0067,40,2158.2069,8.2992,12.7,-999,4730.4528,18.1906,0.1378,0.1437,2280.0771,2170.8965,4.94,2.4231,1,11.0168,0.1695,1,124.6141,1525.8103,0.1268,-999,3755.4836
1525.9353,0.1172,81.0275,78.5956,3814.2705,36.1312,40,2158.3832,8.2992,12.7,-999,4730.8832,18.1908,0.1418,0.1427,2273.3235,2169.7735,5.0222,2.4242,1,10.6816,0.1682,1,124.6185,1525.9353,0.1121,-999,3762.6491
1526.0603,0.1166,80.9059,78.594,3814.1797,35.8276,40,2158.5596,8.2992,12.7,-999,4731.3137,18.191,0.1421,0.1419,2268.0428,2168.6192,5.1555,2.4251,1,10.377,0.1672,1,124.6228,1526.0603,0.1098,-999,3768.3043
1526.1853,0.1149,80.578,78.5924,3814.0737,36.3293,40,2158.7359,8.2992,12.7,-999,4731.7447,18.1911,0.1395,0.1398,2253.2521,2167.4215,5.2674,2.4276,1,10.151,0.1646,1,124.6271,1526.1853,0.1137,-999,3783.6388
1526.3103,0.1117,79.9268,78.5908,3813.9598,36.5562,40,2158.9122,8.2992,12.7,-999,4732.1765,18.1913,0.1357,0.1355,2223.1593,2166.2003,5.309,2.4325,1,9.996,0.1594,1,124.6314,1526.3103,0.1154,-999,3814.4658
1526.4353,0.1077,79.1625,78.5892,3814.1489,37.8424,40,2159.0886,8.2992,12.7,-999,4732.6094,18.1915,0.1288,0.1305,2186.9924,2165.8235,5.31,2.4384,1,9.9521,0.1533,1,124.6357,1526.4353,0.1255,-999,3851.2938
1526.5603,0.1034,78.3231,78.5876,3814.7693,36.8279,40,2159.2649,8.2992,12.7,-999,4733.0435,18.1917,0.1256,0.125,2146.2138,2166.65,5.3649,2.4449,1,9.9816,0.1466,1,124.64,1526.5603,0.1175,-999,3892.5687
1526.6853,0.0954,76.8006,78.586,3815.5674,36.8628,40,2159.4413,8.2992,12.7,-999,4733.4797,18.1918,0.1151,0.1149,2069.1608,2167.9694,5.422,2.4569,1,10.0383,0.1344,1,124.6443,1526.6853,0.1178,-999,3969.7352
1526.8103,0.0878,75.3944,78.5845,3816.2695,37.3204,40,2159.6176,8.2992,12.7,-999,4733.9179,18.192,0.1051,0.1055,1994.5176,2169.0171,5.4881,2.4683,1,10.1425,0.1232,1,124.6486,1526.8103,0.1214,-999,4043.7758
1526.9353,0.0861,75.0826,78.5829,3816.7386,38.6421,40,2159.794,8.2992,12.7,-999,4734.3565,18.1922,0.1025,0.1034,1977.6773,2169.4126,5.5847,2.4708,1,10.2783,0.1207,1,124.6529,1526.9353,0.1319,-999,4060.5686
1527.0603,0.0932,76.3854,78.5813,3816.9315,41.4193,40,2159.9703,8.2992,12.7,-999,4734.7933,18.1924,0.1052,0.1121,2048.147,2169.0395,5.7317,2.4602,1,10.4089,0.1311,1,124.6573,1527.0603,0.1546,-999,3991.3131
