DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1353.9826,-999,0.0872,75.286,82.002,3404.4637,63.6109,40,1925.9408,8.3459,-999,-999,4282.9256,18.5598,-999,-999,1237.2233,1923.6501,5.5906,2.4692,1,-20.836,-999,-999,128.0112,1353.9826,0.2285,-999,4049.5982
1354.1076,-999,0.0853,74.9344,82.0006,3405.747,67.3966,40,1926.1171,8.3459,-999,-999,4283.3645,18.56,-999,-999,1194.4049,1929.3162,5.4694,2.4721,1,-20.9057,-999,-999,128.0156,1354.1076,0.2236,-999,4068.5993
1354.2326,-999,0.0926,76.2735,81.9991,3407.1773,65.1031,40,1926.2935,8.3459,-999,-999,4283.8014,18.5602,-999,-999,1354.5272,1936.0067,5.3085,2.4611,1,-21.024,-999,-999,128.0201,1354.2326,0.2422,-999,3997.1687
1354.3576,-999,0.0855,74.9607,81.9977,3408.524,60.9236,40,1926.4698,8.3459,-999,-999,4284.2403,18.5604,-999,-999,1198.1713,1942.4701,5.1098,2.4718,1,-20.665,-999,-999,128.0245,1354.3576,0.2237,-999,4067.1718
1354.4826,-999,0.1217,81.9277,81.9963,3409.8002,54.8783,40,1926.6462,8.3459,-999,-999,4284.6694,18.5605,-999,-999,1920.7197,1948.5122,4.8367,2.4175,1,-20.4911,-999,-999,128.0289,1354.4826,0.3313,-999,3721.3061
1354.6076,-999,0.1323,84.1249,81.9948,3410.9424,53.5136,40,1926.8225,8.3459,-999,-999,4285.0958,18.5606,-999,-999,2101.461,1953.7877,4.5452,2.4016,1,-20.43,-999,-999,128.0334,1354.6076,0.3598,-999,3624.1119
1354.7326,-999,0.1367,85.0484,81.9934,3412.073,55.2697,40,1926.9989,8.3459,-999,-999,4285.521,18.5608,0.1228,0.1685,2172.1365,1959.101,4.2838,2.395,1,-20.3103,0.1309,1,128.0378,1354.7326,0.2828,-999,3584.7594
1354.8576,-999,0.178,94.4614,81.992,3413.3021,56.997,40,1927.1752,8.3459,-999,-999,4285.9352,18.5608,0.1605,0.2268,2743.4012,1965.2957,4.0821,2.333,1,-20.012,0.2127,1,128.0422,1354.8576,0.3008,-999,3227.5411
1354.9826,-999,0.2575,116.5332,81.9905,3414.5654,64.6124,40,1927.3516,8.3459,-999,-999,4286.3282,18.5608,0.0899,0.3549,3464.7179,1971.8542,3.9186,2.2137,1,-19.7684,0.4046,1,128.0467,1354.9826,0.3866,-999,2616.2334
1355.1076,-999,0.2761,122.5961,81.9891,3415.8517,66.9876,40,1927.5279,8.3459,-999,-999,4286.7163,18.5608,0.0606,0.3885,3581.0465,1978.5533,3.773,2.1858,1,-19.9395,0.4574,1,128.0511,1355.1076,0.4158,-999,2486.8495
1355.2326,-999,0.2708,120.8196,81.9877,3417.0386,71.6103,40,1927.7042,8.3459,-999,-999,4287.1057,18.5608,0.0236,0.3787,3549.8204,1984.8364,3.674,2.1938,1,-19.6657,0.4419,1,128.0555,1355.2326,0.4762,-999,2523.4155
1355.3576,-999,0.2558,115.9897,81.9863,3418.1758,73.5913,40,1927.8806,8.3459,-999,-999,4287.4992,18.5608,0.0145,0.3519,3454.1886,1990.953,3.6172,2.2163,1,-19.5277,0.3999,1,128.06,1355.3576,0.5036,-999,2628.4924
1355.4826,-999,0.2372,110.321,81.9848,3419.2974,71.2784,40,1928.0569,8.3459,-999,-999,4287.8976,18.5608,0.0254,0.3199,3319.3776,1997.0545,3.5933,2.2442,1,-19.8309,0.3506,1,128.0644,1355.4826,0.4716,-999,2763.5541
1355.6076,-999,0.2127,103.3933,81.9834,3420.476,67.9831,40,1928.2333,8.3459,-999,-999,4288.3026,18.5608,0.0505,0.2799,3111.7116,2003.8066,3.5958,2.2809,1,-20.3486,0.2904,1,128.0688,1355.6076,0.4284,-999,2948.7215
1355.7326,-999,0.1963,99.0446,81.982,3421.5841,62.3677,40,1928.4096,8.3459,-999,-999,4288.7119,18.5609,0.1238,0.2543,2950.1752,2009.9954,3.6791,2.3055,1,-20.4512,0.2526,1,128.0733,1355.7326,0.3602,-999,3078.1895
1355.8576,-999,0.1713,92.8642,81.9805,3422.7985,60.0048,40,1928.586,8.3459,-999,-999,4289.1278,18.561,0.1476,0.2171,2665.0785,2017.0645,3.8473,2.343,1,-20.5643,0.1988,1,128.0777,1355.8576,0.3334,-999,3283.0526
1355.9826,-999,0.1518,88.351,81.9791,3424.1432,61.5301,40,1928.7623,8.3458,-999,-999,4289.549,18.5611,0.1238,0.1893,2403.5914,2025.0434,4.0693,2.3723,1,-20.8358,0.1596,1,128.0821,1355.9826,0.3506,-999,3450.7595
1356.1076,-999,0.1391,85.568,81.9777,3425.4636,64.3687,40,1928.9387,8.3458,-999,-999,4289.9736,18.5612,0.0933,0.1718,2213.8415,2032.8117,4.3237,2.3914,1,-21.0575,0.1354,1,128.0866,1356.1076,0.3837,-999,3562.9914
1356.2326,-999,0.1286,83.3521,81.9762,3426.7435,65.1639,40,1929.115,8.3458,-999,-999,4290.4009,18.5613,0.0824,0.1577,2044.1251,2040.3452,4.601,2.4071,1,-21.0031,0.1161,1,128.091,1356.2326,0.3933,-999,3657.7129
1356.3576,-999,0.1157,80.7265,81.9748,3428.1002,61.728,40,1929.2914,8.3458,-999,-999,4290.8317,18.5615,0.0831,0.1407,1818.035,2048.7329,4.9183,2.4265,1,-20.7467,0.0933,1,128.0954,1356.3576,0.3528,-999,3776.6786
1356.4826,-999,0.1329,84.2677,81.9734,3429.3972,58.0996,40,1929.4677,8.3458,-999,-999,4291.2579,18.5616,0.1126,0.1635,2117.1718,2056.6025,5.1957,2.4006,1,-21.4172,0.1241,1,128.0999,1356.4826,0.3125,-999,3617.9705
1356.6076,-999,0.1313,83.9184,81.972,3430.6672,56.5806,40,1929.644,8.3458,-999,-999,4291.6845,18.5618,0.1145,0.1613,2090.2207,2064.1056,5.4361,2.4031,1,-21.9379,0.121,1,128.1043,1356.6076,0.2964,-999,3633.0298
1356.7326,-999,0.1279,83.2104,81.9705,3431.9757,58.7308,40,1929.8204,8.3458,-999,-999,4292.112,18.5619,0.1059,0.1568,2033.8514,2071.7193,5.6389,2.4081,1,-22.0905,0.1149,1,128.1087,1356.7326,0.3194,-999,3663.9416
1356.8576,-999,0.1317,84.0059,81.9691,3433.2903,63.0608,40,1929.9967,8.3458,-999,-999,4292.5385,18.562,0.0984,0.1619,2097.7098,2079.274,5.7976,2.4024,1,-21.9548,0.1218,1,128.1131,1356.8576,0.3682,-999,3629.2457
1356.9826,-999,0.1399,85.7351,81.9677,3434.4946,65.9736,40,1930.1731,8.3458,-999,-999,4292.9629,18.5622,0.0722,0.1729,2228.1674,2085.9657,5.8982,2.3902,1,-21.8259,0.1368,1,128.1176,1356.9826,0.4032,-999,3556.047
1357.1076,-999,0.1481,87.5387,81.9662,3435.5679,68.1258,40,1930.3494,8.3458,-999,-999,4293.385,18.5623,0.0491,0.1842,2353.5043,2091.8628,5.895,2.3778,1,-22.0053,0.1525,1,128.122,1357.1076,0.4302,-999,3482.7802
1357.2326,-999,0.203,100.7807,81.9648,3436.6915,68.3498,40,1930.5258,8.3458,-999,-999,4293.7926,18.5623,0.047,0.2646,3022.4494,2098.2237,5.8096,2.2955,1,-22.119,0.2677,1,128.1264,1357.2326,0.433,-999,3025.163
1357.3576,-999,0.2105,102.8042,81.9634,3437.6393,68.1495,40,1930.7021,8.3458,-999,-999,4294.1981,18.5624,0.0489,0.2765,3096.4044,2103.3331,5.6899,2.2842,1,-22.0421,0.2853,1,128.1309,1357.3576,0.4305,-999,2965.6186
1357.4826,-999,0.1907,97.617,81.9619,3438.347,67.7009,40,1930.8785,8.3458,-999,-999,4294.6089,18.5624,0.0532,0.2458,2895.4783,2106.4759,5.5385,2.3139,1,-21.9482,0.2401,1,128.1353,1357.4826,0.4248,-999,3123.2065
1357.6076,-999,0.1748,93.6864,81.9605,3439.066,67.6118,40,1931.0548,8.3458,-999,-999,4295.0239,18.5625,0.0541,0.2221,2712.2225,2109.5779,5.3514,2.3378,1,-21.9637,0.206,1,128.1397,1357.6076,0.4236,-999,3254.2402
1357.7326,-999,0.1724,93.1125,81.9591,3440.1296,70.0714,40,1931.2312,8.3458,-999,-999,4295.4396,18.5626,0.0332,0.2186,2683.113,2115.2624,5.1337,2.3414,1,-21.9381,0.201,1,128.1442,1357.7326,0.4555,-999,3274.2977
1357.8576,-999,0.1793,94.7855,81.9577,3441.5016,71.2788,40,1931.4075,8.3458,-999,-999,4295.8534,18.5627,0.0254,0.2288,2767.3298,2123.9368,4.9157,2.331,1,-22.0127,0.2155,1,128.1486,1357.8576,0.4717,-999,3216.5051
1357.9826,-999,0.1858,96.384,81.9562,3443.3229,69.771,40,1931.5838,8.3457,-999,-999,4296.2655,18.5628,0.0353,0.2384,2842.4685,2136.5794,4.6953,2.3213,1,-22.002,0.2294,1,128.153,1357.9826,0.4515,-999,3163.1604
1358.1076,-999,0.1917,97.8536,81.9548,3445.1774,67.1914,40,1931.7602,8.3457,-999,-999,4296.6761,18.5628,0.0584,0.2472,2907.3368,2150.3595,4.476,2.3125,1,-21.8112,0.2422,1,128.1575,1358.1076,0.4183,-999,3115.6549
1358.2326,-999,0.1971,99.2477,81.9534,3446.9103,65.0656,40,1931.9365,8.3457,-999,-999,4297.0852,18.5629,0.0837,0.2556,2965.4124,2163.5837,4.2623,2.3043,1,-21.6431,0.2543,1,128.1619,1358.2326,0.3921,-999,3071.8903
1358.3576,-999,0.2019,100.5084,81.9519,3448.4907,64.7312,40,1932.1129,8.3457,-999,-999,4297.493,18.5629,0.0882,0.263,3015.2468,2175.3534,4.0591,2.2971,1,-21.7891,0.2653,1,128.1663,1358.3576,0.3881,-999,3033.3589
1358.4826,-999,0.2023,100.5904,81.9505,3449.9882,68.2156,40,1932.2892,8.3457,-999,-999,4297.9007,18.563,0.0483,0.2635,3018.7287,2186.0936,3.8734,2.2966,1,-21.866,0.266,1,128.1708,1358.4826,0.4313,-999,3030.8861
1358.6076,-999,0.2075,101.9758,81.9491,3451.4707,67.8104,40,1932.4656,8.3457,-999,-999,4298.3071,18.563,0.0521,0.2716,3070.5106,2196.0603,3.7158,2.2888,1,-21.5356,0.2781,1,128.1752,1358.6076,0.4262,-999,2989.7098
1358.7326,-999,0.2178,104.7855,81.9476,3452.9125,68.5543,40,1932.6419,8.3457,-999,-999,4298.7106,18.5631,0.0452,0.288,3167.0055,2205.1981,3.5833,2.2733,1,-21.5083,0.3025,1,128.1796,1358.7326,0.4357,-999,2909.5442
1358.8576,-999,0.2297,108.1209,81.9462,3454.2993,70.6443,40,1932.8183,8.3457,-999,-999,4299.1111,18.5631,0.0293,0.3073,3268.8998,2213.6725,3.4843,2.2555,1,-21.6905,0.3315,1,128.1841,1358.8576,0.4631,-999,2819.7883
1358.9826,-999,0.2397,111.0617,81.9448,3455.677,73.6734,40,1932.9946,8.3457,-999,-999,4299.5088,18.5631,0.0142,0.3241,3348.9477,2222.0423,3.4239,2.2405,1,-21.9402,0.3571,1,128.1885,1358.9826,0.5048,-999,2745.1232
1359.1076,-999,0.2465,113.1,81.9434,3457.0706,77.75,40,1933.1709,8.3457,-999,-999,4299.9048,18.5631,0.0044,0.3356,3399.7796,2230.672,3.3984,2.2303,1,-22.2969,0.3748,1,128.1929,1359.1076,0.5648,-999,2695.6503
1359.2326,-999,0.2393,110.9549,81.9419,3458.4465,76.1515,40,1933.3473,8.3457,-999,-999,4300.3027,18.5631,0.0072,0.3235,3346.9158,2239.6215,3.4,2.241,1,-22.2582,0.3561,1,128.1974,1359.2326,0.5407,15.1497,2747.7655
1359.3576,-999,0.2319,108.7584,81.9405,3459.7565,73.1113,40,1933.5236,8.3457,-999,-999,4300.7025,18.5631,0.0164,0.311,3288.334,2248.6102,3.4256,2.2522,1,-21.8771,0.337,1,128.2018,1359.3576,0.4969,-999,2803.2598
1359.4826,-999,0.2183,104.9153,81.9391,3460.9009,71.8576,40,1933.7,8.3457,-999,-999,4301.106,18.5632,0.0222,0.2888,3173.3135,2256.7021,3.4722,2.2726,1,-21.7591,0.3036,1,128.2062,1359.4826,0.4795,-999,2905.9446
1359.6076,-999,0.2033,100.8575,81.9377,3461.9679,73.3208,40,1933.8763,8.3457,-999,-999,4301.5134,18.5632,0.0156,0.2651,3031.989,2264.3961,3.5287,2.2951,1,-21.9129,0.2683,1,128.2107,1359.6076,0.4998,-999,3022.8595
1359.7326,-999,0.1956,98.8629,81.9362,3463.0374,76.2993,40,1934.0527,8.3457,-999,-999,4301.9229,18.5633,0.0069,0.2533,2953.9366,2271.7755,3.5865,2.3066,1,-22.0617,0.251,1,128.2151,1359.7326,0.5429,-999,3083.8469
1359.8576,-999,0.1915,97.7962,81.9348,3463.1773,76.1967,40,1934.229,8.3456,-999,-999,4302.3335,18.5633,0.0071,0.2469,2909.69,2270.3855,3.6666,2.3128,1,-22.1771,0.2417,1,128.2195,1359.8576,0.5414,-999,3117.4836
1359.9826,-999,0.1943,98.5212,81.9334,3463.9886,74.6944,40,1934.4054,8.3456,-999,-999,4302.7434,18.5634,0.0108,0.2512,2940.5558,2274.0025,3.7774,2.3086,1,-22.3275,0.248,1,128.224,1359.9826,0.5194,-999,3094.5426
1360.1076,-999,0.2028,100.7264,81.9319,3465.7908,73.0897,40,1934.5817,8.3456,-999,-999,4303.151,18.5635,0.0165,0.2643,3028.4288,2288.2658,3.8878,2.2958,1,-22.4458,0.2672,1,128.2284,1360.1076,0.4966,-999,3026.7939
1360.2326,-999,0.2054,101.4265,81.9305,3468.1489,73.4103,40,1934.7581,8.3456,-999,-999,4303.5579,18.5635,0.0152,0.2684,3054.9937,2312.9836,3.9921,2.2919,1,-22.5967,0.2733,1,128.2328,1360.2326,0.5011,-999,3005.9013
1360.3576,-999,0.2007,100.1793,81.9291,3470.4095,75.703,40,1934.9344,8.3456,-999,-999,4303.966,18.5636,0.0082,0.2611,3008.1278,2336.6558,4.0866,2.299,1,-22.7824,0.2624,1,128.2373,1360.3576,0.5341,-999,3043.3238
1360.4826,-999,0.2003,100.0622,81.9276,3472.9243,77.4493,40,1935.1107,8.3456,-999,-999,4304.3743,18.5636,0.0049,0.2604,3003.9216,2370.5669,4.1659,2.2996,1,-22.9138,0.2614,1,128.2417,1360.4826,0.5602,-999,3046.8853
1360.6076,-999,0.1958,98.9135,81.9262,3475.4613,77.8083,40,1935.2871,8.3456,-999,-999,4304.7837,18.5637,0.0043,0.2536,2958.4342,2400.072,4.2203,2.3063,1,-23.1446,0.2514,1,128.2461,1360.6076,0.5657,-999,3082.2693
1360.7326,-999,0.1801,94.9622,81.9248,3477.686,74.8297,40,1935.4634,8.3456,-999,-999,4305.1973,18.5638,0.0105,0.2299,2783.6237,2420.0002,4.2539,2.3299,1,-23.1458,0.2171,1,128.2506,1360.7326,0.5213,-999,3210.5201
1360.8576,-999,0.1727,93.1975,81.9233,3479.4914,71.3311,40,1935.6398,8.3456,-999,-999,4305.6129,18.5638,0.0251,0.2192,2695.8803,2434.0209,4.2904,2.3409,1,-23.1783,0.2017,1,128.255,1360.8576,0.4724,-999,3271.3114
1360.9826,-999,0.1741,93.5156,81.9219,3480.8689,68.9998,40,1935.8161,8.3456,-999,-999,4306.0282,18.5639,0.0414,0.2211,2712.59,2443.7359,4.3332,2.3389,1,-23.3499,0.2045,1,128.2594,1360.9826,0.4414,-999,3260.1838
1361.1076,-999,0.1761,93.9872,81.9205,3481.6046,68.1896,40,1935.9925,8.3456,-999,-999,4306.4429,18.564,0.0485,0.224,2736.7945,2447.6071,4.3776,2.3359,1,-23.6194,0.2086,1,128.2638,1361.1076,0.431,-999,3243.8252
1361.2326,-999,0.1757,93.9052,81.919,3481.7785,66.5999,40,1936.1688,8.3456,-999,-999,4306.8577,18.5641,0.0649,0.2235,2733.0185,2445.2986,4.4193,2.3364,1,-23.6835,0.2079,1,128.2683,1361.2326,0.4109,-999,3246.6578
1361.3576,-999,0.1683,92.1328,81.9176,3482.2229,66.2599,40,1936.3452,8.3456,-999,-999,4307.2744,18.5642,0.0688,0.2127,2640.7644,2446.3969,4.4609,2.3476,1,-23.6155,0.1925,1,128.2727,1361.3576,0.4067,-999,3309.1152
1361.4826,-999,0.167,91.8355,81.9162,3483.0803,66.1875,40,1936.5215,8.3456,-999,-999,4307.6916,18.5643,0.0697,0.2108,2624.8613,2452.2319,4.498,2.3495,1,-23.9341,0.1899,1,128.2771,1361.4826,0.4058,-999,3319.8278
1361.6076,-999,0.1719,92.9813,81.9148,3484.0456,66.2642,40,1936.6979,8.3456,-999,-999,4308.1074,18.5644,0.0688,0.2179,2686.6463,2459.5893,4.5332,2.3422,1,-24.1974,0.1998,1,128.2816,1361.6076,0.4068,-999,3278.9179
1361.7326,-999,0.1752,93.782,81.9133,3485.2621,66.4036,40,1936.8742,8.3456,-999,-999,4308.5223,18.5645,0.0671,0.2227,2728.1636,2469.6101,4.5756,2.3372,1,-24.288,0.2068,1,128.286,1361.7326,0.4085,-999,3250.9229
1361.8576,-999,0.1663,91.6704,81.9119,3486.6341,66.3224,40,1937.0505,8.3455,-999,-999,4308.9396,18.5645,0.0681,0.2098,2616.754,2479.8352,4.639,2.3506,1,-24.4703,0.1884,1,128.2904,1361.8576,0.4075,-999,3325.8069
1361.9826,-999,0.1642,91.1781,81.9105,3488.3131,63.3737,40,1937.2269,8.3455,-999,-999,4309.3575,18.5646,0.1079,0.2068,2589.528,2493.5855,4.7416,2.3537,1,-24.4959,0.1842,1,128.2949,1361.9826,0.3719,-999,3343.764
1362.1076,-999,0.1575,89.6513,81.909,3489.0447,62.2595,40,1937.4032,8.3455,-999,-999,4309.7771,18.5647,0.1255,0.1974,2500.4843,2496.7606,4.8521,2.3637,1,-24.5,0.1709,1,128.2993,1362.1076,0.3589,-999,3400.7097
1362.2326,-999,0.1549,89.051,81.9076,3489.7753,60.231,40,1937.5796,8.3455,-999,-999,4310.1975,18.5649,0.13,0.1936,2463.9731,2499.6298,4.9483,2.3677,1,-24.4841,0.1657,1,128.3037,1362.2326,0.3359,-999,3423.6342
1362.3576,-999,0.1555,89.1991,81.9062,3490.3017,59.0065,40,1937.7559,8.3455,-999,-999,4310.6177,18.565,0.1335,0.1946,2473.4822,2500.9849,5.0297,2.3667,1,-24.4068,0.1669,1,128.3082,1362.3576,0.3224,-999,3417.9498
1362.4826,-999,0.1568,89.4752,81.9048,3489.9166,60.2117,40,1937.9323,8.3455,-999,-999,4311.0375,18.5651,0.1321,0.1963,2490.7637,2496.1571,5.101,2.3648,1,-24.2953,0.1693,1,128.3126,1362.4826,0.3357,-999,3407.4028
1362.6076,-999,0.1586,89.8854,81.9033,3488.4642,61.8784,40,1938.1086,8.3455,-999,-999,4311.4568,18.5652,0.1302,0.1988,2515.9013,2486.7306,5.1619,2.3621,1,-24.3723,0.1729,1,128.317,1362.6076,0.3545,-999,3391.8528
1362.7326,-999,0.1502,88.0022,81.9019,3486.8879,64.6063,40,1938.285,8.3455,-999,-999,4311.8784,18.5653,0.09,0.1871,2398.4686,2477.2808,5.2011,2.3747,1,-24.3132,0.1565,1,128.3215,1362.7326,0.3866,-999,3464.4367
1362.8576,-999,0.1449,86.8278,81.9005,3485.4186,66.4583,40,1938.4613,8.3455,-999,-999,4312.3014,18.5654,0.0665,0.1797,2320.0946,2468.3667,5.2348,2.3827,1,-24.3446,0.1463,1,128.3259,1362.8576,0.4092,-999,3511.2953
1362.9826,-999,0.1423,86.2706,81.899,3484.1279,66.5136,40,1938.6376,8.3455,-999,-999,4312.7251,18.5655,0.0659,0.1762,2281.5625,2460.0687,5.2635,2.3865,1,-24.4761,0.1415,1,128.3303,1362.9826,0.4099,-999,3533.9739
1363.1076,-999,0.1406,85.8989,81.8976,3483.0869,64.3919,40,1938.814,8.3455,-999,-999,4313.1493,18.5656,0.0929,0.1739,2255.3963,2452.7589,5.2783,2.3891,1,-24.4641,0.1383,1,128.3348,1363.1076,0.384,-999,3549.266
1363.2326,-999,0.1381,85.3503,81.8962,3482.3731,60.4921,40,1938.9903,8.3455,-999,-999,4313.5741,18.5658,0.1121,0.1704,2215.7772,2446.8024,5.2659,2.3929,1,-24.0223,0.1335,1,128.3392,1363.2326,0.3388,-999,3572.0794
1363.3576,-999,0.1407,85.9242,81.8948,3481.8289,57.9045,40,1939.1667,8.3455,-999,-999,4313.9982,18.5659,0.1209,0.1741,2257.8481,2441.4632,5.2243,2.3889,1,-23.9198,0.1385,1,128.3436,1363.3576,0.3104,-999,3548.221
1363.4826,-999,0.1467,87.2105,81.8933,3481.6428,57.2065,40,1939.343,8.3455,-999,-999,4314.4207,18.566,0.1285,0.1822,2347.816,2437.9709,5.1576,2.38,1,-23.973,0.1497,1,128.3481,1363.4826,0.303,-999,3495.8869
1363.6076,-999,0.1459,87.0614,81.8919,3481.9722,58.1102,40,1939.5194,8.3455,-999,-999,4314.8435,18.5661,0.1257,0.1812,2338.0167,2437.8654,5.085,2.3811,1,-24,0.1484,1,128.3525,1363.6076,0.3127,-999,3501.874
1363.7326,-999,0.1434,86.5,81.8905,3482.4844,58.0955,40,1939.6957,8.3455,-999,-999,4315.2669,18.5662,0.1232,0.1777,2299.5944,2439.0648,5.0168,2.3849,1,-24,0.1435,1,128.3569,1363.7326,0.3125,-999,3524.6017
1363.8576,-999,0.1431,86.4482,81.889,3483.091,56.3318,40,1939.8721,8.3454,-999,-999,4315.6903,18.5664,0.1269,0.1774,2296.2888,2441.0866,4.9593,2.3853,1,-23.9757,0.143,1,128.3614,1363.8576,0.2938,-999,3526.7137
1363.9826,-999,0.142,86.2,81.8876,3484.0001,56.125,40,1940.0484,8.3454,-999,-999,4316.1141,18.5665,0.1262,0.1758,2279.1124,2445.758,4.9141,2.387,1,-23.8594,0.1409,1,128.3658,1363.9826,0.2916,-999,3536.8683
1364.1076,-999,0.1431,86.4439,81.8862,3484.8146,54.2194,40,1940.2248,8.3454,-999,-999,4316.5376,18.5666,0.1316,0.1773,2296.6259,2449.1231,4.895,2.3853,1,-23.8467,0.143,1,128.3702,1364.1076,0.2721,-999,3526.8891
1364.2326,-999,0.1471,87.3236,81.8848,3485.7606,54.4544,40,1940.4011,8.3454,-999,-999,4316.96,18.5667,0.135,0.1829,2357.3796,2453.3853,4.8807,2.3793,1,-24.1209,0.1506,1,128.3747,1364.2326,0.2744,-999,3491.3591
1364.3576,-999,0.1491,87.7546,81.8833,3487.1317,53.2274,40,1940.5774,8.3454,-999,-999,4317.3819,18.5668,0.1396,0.1856,2386.4353,2460.2627,4.8626,2.3763,1,-24.2954,0.1544,1,128.3791,1364.3576,0.2621,-999,3474.2116
1364.4826,-999,0.1459,87.0429,81.8819,3488.7233,52.0085,40,1940.7538,8.3454,-999,-999,4317.8046,18.567,0.1389,0.1811,2339.0028,2467.993,4.837,2.3812,1,-24.3253,0.1482,1,128.3835,1364.4826,0.2501,-999,3502.6182
1364.6076,-999,0.1381,85.3565,81.8805,3490.4658,53.8168,40,1940.9301,8.3454,-999,-999,4318.2294,18.5671,0.1274,0.1705,2219.6993,2475.8427,4.8034,2.3929,1,-24.3344,0.1335,1,128.388,1364.6076,0.268,-999,3571.8199
1364.7326,-999,0.1404,85.8484,81.879,3492.3767,52.7663,40,1941.1065,8.3454,-999,-999,4318.6536,18.5672,0.132,0.1736,2255.8839,2483.8076,4.7586,2.3894,1,-24.1166,0.1378,1,128.3924,1364.7326,0.2575,-999,3551.3539
1364.8576,-999,0.132,84.0637,81.8776,3493.3674,55.8927,40,1941.2828,8.3454,-999,-999,4319.0801,18.5673,0.1169,0.1623,2122.0047,2486.5408,4.7195,2.402,1,-24.0708,0.1223,1,128.3968,1364.8576,0.2892,-999,3626.7503
1364.9826,-999,0.1226,82.1245,81.8762,3494.2133,56.4906,40,1941.4592,8.3454,-999,-999,4319.509,18.5675,0.1059,0.1498,1962.9656,2488.6425,4.694,2.4161,1,-24.0798,0.1054,1,128.4013,1364.9826,0.2954,-999,3712.3885
1365.1076,-999,0.1264,82.8987,81.8748,3495.3302,56.7105,40,1941.6355,8.3454,-999,-999,4319.937,18.5676,0.1093,0.1548,2028.6797,2492.0624,4.6836,2.4104,1,-24.0938,0.1122,1,128.4057,1365.1076,0.2978,-999,3677.7181
1365.2326,-999,0.1414,86.0756,81.8733,3496.6283,58.3437,40,1941.8119,8.3454,-999,-999,4320.3609,18.5677,0.1206,0.175,2273.4483,2496.5852,4.6844,2.3879,1,-24.0938,0.1398,1,128.4101,1365.2326,0.3152,-999,3541.9799
1365.3576,-999,0.1451,86.8598,81.8719,3497.8291,60.4254,40,1941.9882,8.3454,-999,-999,4320.7838,18.5679,0.1195,0.18,2328.71,2500.8065,4.6873,2.3824,1,-24.0928,0.1466,1,128.4146,1365.3576,0.3381,-999,3510.0017
1365.4826,-999,0.1597,90.1419,81.8705,3498.758,61.4767,40,1942.1646,8.3454,-999,-999,4321.2029,18.568,0.1322,0.2004,2538.8105,2503.7405,4.6777,2.3605,1,-24.0415,0.1751,1,128.419,1365.4826,0.3499,-999,3382.2013
1365.6076,-999,0.1551,89.0958,81.8691,3499.4092,58.8403,40,1942.3409,8.3454,-999,-999,4321.6232,18.5681,0.1334,0.1939,2475.6147,2505.333,4.6476,2.3674,1,-24.0927,0.1661,1,128.4234,1365.6076,0.3206,-999,3421.9127
1365.7326,-999,0.1473,87.3437,81.8676,3499.98,54.8315,40,1942.5172,8.3454,-999,-999,4322.0456,18.5682,0.1343,0.183,2362.6026,2506.4993,4.6068,2.3791,1,-24.1176,0.1508,1,128.4278,1365.7326,0.2783,-999,3490.5557
1365.8576,-999,0.1424,86.2816,81.8662,3500.5704,51.6833,40,1942.6936,8.3454,-999,-999,4322.4692,18.5683,0.1363,0.1763,2289.6675,2507.7165,4.5654,2.3864,1,-23.9799,0.1416,1,128.4323,1365.8576,0.2469,-999,3533.5234
1365.9826,-999,0.1419,86.1739,81.8648,3501.1556,51.4152,40,1942.8699,8.3453,-999,-999,4322.8931,18.5684,0.1363,0.1756,2282.3533,2508.8809,4.5306,2.3872,1,-23.6375,0.1406,1,128.4367,1365.9826,0.2443,-999,3537.9395
1366.1076,-999,0.1475,87.4047,81.8633,3501.7169,55.9024,40,1943.0463,8.3453,-999,-999,4323.3154,18.5685,0.1323,0.1834,2367.6708,2509.944,4.4986,2.3787,1,-23.3939,0.1513,1,128.4411,1366.1076,0.2893,-999,3488.1196
1366.2326,-999,0.1517,88.3326,81.8619,3502.2312,54.5705,40,1943.2226,8.3453,-999,-999,4323.7366,18.5686,0.1392,0.1892,2428.9798,2510.7822,4.4902,2.3725,1,-23.9309,0.1594,1,128.4456,1366.2326,0.2756,-999,3451.4783
1366.3576,-999,0.1529,88.6,81.8605,3502.594,55.9967,40,1943.399,8.3453,-999,-999,4324.1574,18.5688,0.1374,0.1908,2446.4113,2510.9513,4.486,2.3707,1,-24.1905,0.1617,1,128.45,1366.3576,0.2903,-999,3441.0615
1366.4826,-999,0.1534,88.7191,81.8591,3502.6239,57.785,40,1943.5753,8.3453,-999,-999,4324.5782,18.5689,0.134,0.1916,2454.2889,2509.6816,4.4704,2.3699,1,-24.3121,0.1628,1,128.4544,1366.4826,0.3092,-999,3436.4421
1366.6076,-999,0.1527,88.552,81.8576,3502.3301,59.2981,40,1943.7517,8.3453,-999,-999,4324.9991,18.569,0.1299,0.1905,2444.008,2506.9624,4.4407,2.371,1,-24.4776,0.1613,1,128.4589,1366.6076,0.3256,-999,3442.9267
