DEPTH,AC,CAL,CALI,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1100,-999.25,-999.25,-999.25,19.4488,-999.25,-999.25,94.6715,-999.25,22.8457,45,1552.5319,8.2814,18.0261,0.5038,3846.3447,20.5169,-999.25,-999.25,-999.25,10.0884,2.6713,1,-999.25,-999.25,-999.25,114.7039,1099.975,0.0203,-999.25,-999.25
1100.125,-999.25,-999.25,-999.25,20.2011,-999.25,-999.25,94.6644,-999.25,22.8896,45,1552.7083,8.2814,18.0261,0.4858,3846.8191,20.5171,-999.25,-999.25,-999.25,10.0884,2.6713,1,-999.25,-999.25,-999.25,114.708,1100.1,0.0206,-999.25,-999.25
1100.25,-999.25,-999.25,-999.25,20.6292,-999.25,-999.25,94.6573,-999.25,22.9453,45,1552.8845,8.2814,18.0261,0.471,3847.2932,20.5173,-999.25,-999.25,-999.25,10.0884,2.6713,1,-999.25,-999.25,-999.25,114.7121,1100.225,0.0211,-999.25,-999.25
1100.375,-999.25,-999.25,-999.25,22.0563,-999.25,-999.25,94.6502,-999.25,22.9853,45,1553.0608,8.2814,18.0261,0.4638,3847.7676,20.5175,-999.25,-999.25,-999.25,10.0884,2.6713,1,-999.25,-999.25,-999.25,114.7161,1100.35,0.0213,-999.25,-999.25
1100.5,-999.25,-999.25,-999.25,22.5602,-999.25,-999.25,94.6431,-999.25,22.7687,45,1553.2372,8.2814,18.0261,0.4653,3848.2417,20.5177,-999.25,-999.25,-999.25,10.0884,2.6713,1,-999.25,-999.25,-999.25,114.7202,1100.475,0.0197,-999.25,-999.25
1100.625,40,6,6,21.9975,-999.25,-999.25,94.636,-999.25,21.9975,45,1553.4135,8.2814,18.0261,0.4686,3848.7161,20.5179,-999.25,-999.25,-999.25,10.0884,2.6714,0,-150,-999.25,-999.25,114.7242,1100.6,0.0141,-999.25,-999.25
1100.75,40,6,6,20.7773,-0.1947,40,94.6289,-999.25,20.7773,45,1553.5898,8.2814,18.0261,0.4613,3849.2295,20.5183,-999.25,-999.25,-999.25,10.1142,2.8921,0,-150,-999.25,-999.25,114.7283,1100.725,0.0054,-999.25,7621.9512
1100.875,40,6,6,20.0045,-0.1947,40,94.6218,-999.25,20.0045,45,1553.7662,8.2814,18.0261,0.4521,3849.7429,20.5187,-999.25,-999.25,-999.25,10.4802,2.8921,0,-150,-999.25,-999.25,114.7323,1100.85,0,-999.25,7621.9512
1101,40,6,6,19.7228,-0.1947,40,94.6148,-999.25,19.7228,45,1553.9426,8.2814,18.0261,0.4506,3850.2563,20.5191,-999.25,-999.25,-999.25,10.6818,2.8921,0,-150,-999.25,-999.25,114.7364,1100.975,0,-999.25,7621.9512
1101.125,40,6,6,19.698,-0.1947,40,94.6077,-999.25,19.698,45,1554.1189,8.2814,18.0261,0.4612,3850.77,20.5195,-999.25,-999.25,-999.25,10.8872,2.8921,0,-150,-999.25,-999.25,114.7405,1101.1,0,-999.25,7621.9512
1101.25,40,6,6,20.0543,-0.1947,40,94.6006,-999.25,20.0543,45,1554.2953,8.2814,18.0261,0.4785,3851.2832,20.5199,-999.25,-999.25,-999.25,11.31,2.8921,0,-150,-999.25,-999.25,114.7445,1101.225,0.0004,-999.25,7621.9512
1101.375,40,6,6,19.8039,-0.1947,40,94.5935,-999.25,19.9494,45,1554.4716,8.2814,18.0261,0.4918,3851.7966,20.5203,-999.25,-999.25,-999.25,11.7493,2.8921,0,-150,-999.25,-999.25,114.7486,1101.35,0,-999.25,7621.9512
1101.5,40,6,6,19.4686,-0.1947,40,94.5864,-999.25,19.7377,45,1554.6479,8.2814,18.0261,0.4964,3852.3103,20.5207,-999.25,-999.25,-999.25,12.2056,2.8921,0,-150,-999.25,-999.25,114.7526,1101.475,0,-999.25,7621.9512
1101.625,40,6,6,19.3656,-0.1947,40,94.5793,-999.25,19.9946,45,1554.8243,8.2814,18.0261,0.4923,3852.8235,20.5211,-999.25,-999.25,-999.25,12.6796,2.8921,0,-150,-999.25,-999.25,114.7567,1101.6,0,-999.25,7621.9512
1101.75,40,6,6,20.677,-0.1947,40,94.5722,-999.25,20.677,45,1555.0006,8.2814,18.0261,0.4852,3853.3372,20.5215,-999.25,-999.25,-999.25,13.6837,2.8921,0,-150,-999.25,-999.25,114.7607,1101.725,0.0047,-999.25,7621.9512
1101.875,40,2.5659,2.5659,21.4994,-0.1947,40,94.5652,-999.25,21.4994,45,1555.177,8.2814,18.0261,0.4759,3853.8506,20.5219,-999.25,-999.25,-999.25,13.6837,2.8921,0,-150,-999.25,-999.25,114.7648,1101.85,0.0105,-999.25,7621.9512
1102,40,-0.9073,-0.9073,22.7397,-0.1947,40,94.558,3867.3318,22.7397,45,1555.3533,8.2814,18.0261,0.4615,3854.364,20.5223,-999.25,-999.25,3884.9131,13.6837,2.8921,1,-150,-999.25,-999.25,114.7689,1101.975,0.0195,-999.25,7621.9512
1102.125,40,-0.9345,-0.9345,24.8451,-0.1947,40,94.551,3867.6787,24.8451,45,1555.5297,8.2814,18.0261,0.4355,3854.8774,20.5227,-999.25,-999.25,3885.0352,13.6837,2.8921,1,-150,-999.25,-999.25,114.7729,1102.1,0.0355,-999.25,7621.9512
1102.25,40,-0.8555,-0.8555,27.5152,-0.1947,40,94.5439,3868.0232,27.5152,45,1555.7061,8.2814,18.0261,0.3922,3855.3909,20.5231,-999.25,-999.25,3885.1526,13.6837,2.8921,1,-150,-999.25,-999.25,114.777,1102.225,0.0571,-999.25,7621.9512
1102.375,40,-0.7001,-0.7001,30.388,-0.1947,40,94.5368,3868.3674,30.388,45,1555.8824,8.2814,18.0261,0.3381,3855.9043,20.5235,-999.25,-999.25,3885.2688,13.6837,2.8921,1,-150,-999.25,-999.25,114.781,1102.35,0.0821,-999.25,7621.9512
1102.5,40,-0.5396,-0.5396,32.9112,-0.1947,40,94.5297,3868.7114,32.9112,45,1556.0587,8.2814,18.0261,0.2832,3856.4177,20.524,-999.25,-999.25,3885.3845,13.6837,2.8921,1,-150,-999.25,-999.25,114.7851,1102.475,0.1055,-999.25,7621.9512
1102.625,40,-0.436,-0.436,34.2462,-0.1947,40,94.5226,3869.0554,34.2462,45,1556.2351,8.2814,18.0261,0.2384,3856.9312,20.5244,-999.25,-999.25,3885.5,13.6837,2.8921,1,-150,-999.25,-999.25,114.7892,1102.6,0.1185,-999.25,7621.9512
1102.75,40,-0.4024,-0.4024,34.4543,-0.1947,40,94.5156,3869.3994,34.4543,45,1556.4114,8.2814,18.0261,0.2089,3857.4446,20.5248,-999.25,-999.25,3885.6155,13.6837,2.8921,1,-150,-999.25,-999.25,114.7932,1102.725,0.1205,-999.25,7621.9512
1102.875,40,-0.385,-0.385,34.4239,-0.1947,40,94.5085,3869.7432,34.4239,45,1556.5876,8.2814,18.0261,0.1858,3857.958,20.5252,-999.25,-999.25,3885.7312,14.2151,2.8921,1,-150,-999.25,-999.25,114.7973,1102.85,0.1202,-999.25,7621.9512
1103,40,-0.3659,-0.3659,33.7521,-0.1947,40,94.5014,3870.0874,33.7521,45,1556.7642,8.2814,18.0261,0.1625,3858.4717,20.5256,-999.25,-999.25,3885.8467,14.2151,2.8921,1,-150,-999.25,-999.25,114.8013,1102.975,0.1136,-999.25,7621.9512
1103.125,40,-0.377,-0.377,32.6954,-0.1947,40,94.4943,3870.4314,32.6954,45,1556.9404,8.2814,18.0261,0.1408,3858.9851,20.526,-999.25,-999.25,3885.9624,14.2151,2.8921,1,-150,-999.25,-999.25,114.8054,1103.1,0.1034,-999.25,7621.9512
1103.25,40,-0.4477,-0.4477,31.1811,-0.1947,40,94.4873,3870.7754,31.6876,45,1557.1168,8.2814,18.0261,0.1257,3859.4985,20.5264,-999.25,-999.25,3886.0784,14.2151,2.8921,1,-150,-999.25,-999.25,114.8094,1103.225,0.094,-999.25,7621.9512
1103.375,40,-0.5335,-0.5335,31.0132,-0.1947,40,94.4802,3871.1199,31.0132,45,1557.2931,8.2814,18.0261,0.1176,3860.012,20.5268,-999.25,-999.25,3886.1943,14.2151,2.8921,1,-150,-999.25,-999.25,114.8135,1103.35,0.0878,-999.25,7621.9512
1103.5,40,-0.5862,-0.5862,30.7484,-0.1947,40,94.4731,3871.4148,30.7484,45,1557.4695,8.2814,18.0261,0.1137,3860.5254,20.5272,-999.25,-999.25,3886.1943,13.9468,2.8921,1,-150,-999.25,-999.25,114.8176,1103.475,0.0853,-999.25,7621.9512
1103.625,40,-0.6064,-0.6064,30.5664,-0.1947,40,94.466,3871.71,30.5664,45,1557.6458,8.2814,18.0261,0.1104,3861.0388,20.5276,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8216,1103.6,0.0837,-999.25,7621.9512
1103.75,40,-0.642,-0.642,30.1648,-0.1947,40,94.459,3872.0049,30.1648,45,1557.8221,8.2814,18.0261,0.1039,3861.5522,20.528,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8257,1103.725,0.0801,-999.25,7621.9512
1103.875,40,-0.7209,-0.7209,29.6625,-0.1947,40,94.4519,3872.3,29.6625,45,1557.9985,8.2814,18.0261,0.0942,3862.0657,20.5284,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8297,1103.85,0.0756,-999.25,7621.9512
1104,40,-0.8543,-0.8543,29.6084,-0.1947,40,94.4448,3872.5952,29.6084,45,1558.1749,8.2814,18.0261,0.0841,3862.5791,20.5288,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8338,1103.975,0.0751,-999.25,7621.9512
1104.125,40,-1.0477,-1.0477,29.9067,-0.1947,40,94.4377,3872.8904,29.9067,45,1558.3512,8.2814,18.0261,0.0773,3863.0925,20.5292,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8378,1104.1,0.0778,-999.25,7621.9512
1104.25,40,-1.2227,-1.2227,30.3624,-0.1947,40,94.4306,3873.1855,30.3624,45,1558.5275,8.2814,18.0261,0.0743,3863.606,20.5296,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8419,1104.225,0.0819,-999.25,7621.9512
1104.375,40,-1.2636,-1.2636,30.6811,-0.1947,40,94.4236,3873.4807,30.6811,45,1558.7039,8.2814,18.0261,0.0734,3864.1194,20.53,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.846,1104.35,0.0847,-999.25,7621.9512
1104.5,40,-1.1029,-1.1029,30.9023,-0.1947,40,94.4165,3873.7759,30.9023,45,1558.8802,8.2814,18.0261,0.0735,3864.6328,20.5304,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.85,1104.475,0.0867,-999.25,7621.9512
1104.625,40,-0.7622,-0.7622,31.2592,-0.1947,40,94.4094,3874.0713,31.2592,45,1559.0566,8.2814,18.0261,0.074,3865.1465,20.5308,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8541,1104.6,0.09,-999.25,7621.9512
1104.75,40,-0.3894,-0.3894,31.8507,-0.1947,40,94.4024,3874.3665,31.8507,45,1559.2329,8.2814,18.0261,0.0786,3865.6599,20.5312,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8581,1104.725,0.0955,-999.25,7621.9512
1104.875,40,-0.163,-0.163,31.7977,-0.1947,40,94.3953,3874.6619,31.7977,45,1559.4093,8.2814,18.0261,0.0878,3866.1733,20.5316,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8622,1104.85,0.095,-999.25,7621.9512
1105,40,-0.1411,-0.1411,31.2158,-0.1947,40,94.3882,3874.957,31.2158,45,1559.5856,8.2814,18.0261,0.1007,3866.6868,20.532,-999.25,-999.25,3886.1943,13.6837,2.8921,1,-150,-999.25,-999.25,114.8662,1104.975,0.0896,-999.25,7621.9512
1105.125,40,-0.2728,-0.2728,30.789,-0.1947,40,94.3811,3875.2524,30.789,45,1559.762,8.2814,18.0261,0.1155,3867.2002,20.5324,-999.25,-999.25,3886.1943,14.2151,2.8921,1,-150,-999.25,-999.25,114.8703,1105.1,0.0857,-999.25,7621.9512
1105.25,40,-0.4696,-0.4696,30.503,-0.1947,40,94.3741,3875.5479,30.503,45,1559.9384,8.2814,18.0261,0.1291,3867.7136,20.5329,-999.25,-999.25,3886.1943,14.7672,2.8921,1,-150,-999.25,-999.25,114.8744,1105.225,0.0831,-999.25,7621.9512
1105.375,40,-0.6524,-0.6524,30.3966,-0.1947,40,94.367,3875.8433,30.3966,45,1560.1146,8.2814,18.0261,0.1387,3868.2271,20.5333,-999.25,-999.25,3886.1943,14.7672,2.8921,1,-150,-999.25,-999.25,114.8784,1105.35,0.0822,-999.25,7621.9512
1105.5,40,-0.7773,-0.7773,30.151,-0.1947,40,94.3599,3876.1387,30.151,45,1560.291,8.2814,18.0261,0.142,3868.7405,20.5337,-999.25,-999.25,3886.1943,14.7672,2.8921,1,-150,-999.25,-999.25,114.8825,1105.475,0.08,-999.25,7621.9512
1105.625,40,-0.8156,-0.8156,29.1955,-0.1947,40,94.3529,3876.4341,29.1955,45,1560.4673,8.2814,18.0261,0.1387,3869.2539,20.5341,-999.25,-999.25,3886.1943,14.7672,2.8921,1,-150,-999.25,-999.25,114.8865,1105.6,0.0715,-999.25,7621.9512
1105.75,40,-0.7501,-0.7501,28.3222,-0.1947,40,94.3458,3876.7295,28.3222,45,1560.6437,8.2814,18.0261,0.13,3869.7673,20.5345,-999.25,-999.25,3886.1943,14.7672,2.8921,1,-150,-999.25,-999.25,114.8906,1105.725,0.064,-999.25,7621.9512
1105.875,40,-0.6159,-0.6159,28.0441,-0.1947,40,94.3388,3877.0249,28.0441,45,1560.8199,8.2814,18.0261,0.1213,3870.281,20.5349,-999.25,-999.25,3886.1943,14.7672,2.8921,1,-150,-999.25,-999.25,114.8946,1105.85,0.0616,-999.25,7621.9512
1106,40,-0.4383,-0.4383,27.9847,-0.1947,40,94.3317,3877.5227,27.9847,45,1560.9965,8.2814,18.0261,0.12,3870.7942,20.5353,-999.25,-999.25,3886.6714,14.7672,2.8921,1,-150,-999.25,-999.25,114.8987,1105.975,0.0611,-999.25,7621.9512
1106.125,40,-0.2412,-0.2412,28.0473,-0.1947,40,94.3246,3877.9988,28.0473,45,1561.1727,8.2814,18.0261,0.1344,3871.3076,20.5357,-999.25,-999.25,3887.0974,14.7672,2.8921,1,-150,-999.25,-999.25,114.9028,1106.1,0.0616,-999.25,7621.9512
1106.25,40,-0.0682,-0.0682,28.165,-0.1947,40,94.3175,3878.4575,28.3165,45,1561.3491,8.2814,18.0261,0.1814,3871.8213,20.5361,-999.25,-999.25,3887.4824,14.2151,2.8921,1,-150,-999.25,-999.25,114.9068,1106.225,0.0639,-999.25,7621.9512
1106.375,40,0.0461,0.0461,27.5523,-0.1947,40,94.3105,3878.9021,28.63,45,1561.5254,8.2814,18.0261,0.2542,3872.3347,20.5365,-999.25,-999.25,3887.8342,14.2151,2.8921,1,-150,-999.25,-999.25,114.9109,1106.35,0.0666,-999.25,7621.9512
1106.5,40,0.0628,0.0628,27.7068,-0.1947,40,94.3034,3879.335,29.2188,45,1561.7018,8.2814,18.0261,0.335,3872.8481,20.5369,-999.25,-999.25,3888.1587,14.2151,2.8921,1,-150,-999.25,-999.25,114.9149,1106.475,0.0717,-999.25,7621.9512
1106.625,40,-0.0271,-0.0271,27.8673,-0.1947,40,94.2963,3879.7583,30.172,45,1561.8781,8.2814,18.0261,0.3986,3873.3616,20.5373,-999.25,-999.25,3888.46,14.2151,2.8921,1,-150,-999.25,-999.25,114.919,1106.6,0.0802,-999.25,7621.9512
1106.75,40,-0.1596,-0.1596,28.4598,-0.1947,40,94.2893,3880.1733,30.1709,45,1562.0544,8.2814,18.0261,0.4133,3873.875,20.5377,-999.25,-999.25,3888.7419,14.2151,2.8921,1,-150,-999.25,-999.25,114.923,1106.725,0.0801,-999.25,7621.9512
1106.875,40,-0.2454,-0.2454,29.8196,-0.1947,40,94.2822,3880.5813,29.9052,45,1562.2308,8.2814,18.0261,0.3805,3874.3884,20.5381,-999.25,-999.25,3889.0076,13.6837,2.8921,1,-150,-999.25,-999.25,114.9271,1106.85,0.0778,-999.25,7621.9512
1107,40,-0.2597,-0.2597,29.7108,-0.1947,40,94.2752,3880.9834,29.7108,45,1562.4071,8.2814,18.0261,0.316,3874.9019,20.5385,-999.25,-999.25,3889.2588,13.6837,2.8921,1,-150,-999.25,-999.25,114.9312,1106.975,0.076,-999.25,7621.9512
1107.125,40,-0.2386,-0.2386,29.4491,-0.1947,40,94.2681,3881.3804,29.4491,45,1562.5835,8.2814,18.0261,0.242,3875.4153,20.5389,-999.25,-999.25,3889.4978,12.6796,2.8921,1,-150,-999.25,-999.25,114.9352,1107.1,0.0737,-999.25,7621.9512
1107.25,40,-0.2455,-0.2455,29.1028,-0.1947,40,94.261,3881.7727,29.1028,45,1562.7598,8.2814,18.0261,0.1793,3875.9287,20.5393,-999.25,-999.25,3889.7263,12.6796,2.8921,1,-150,-999.25,-999.25,114.9393,1107.225,0.0707,-999.25,7621.9512
1107.375,40,-0.2763,-0.2763,28.4969,-0.1947,40,94.254,3882.1614,28.4969,45,1562.9362,8.2814,18.0261,0.1358,3876.4421,20.5397,-999.25,-999.25,3889.9453,12.2056,2.8921,1,-150,-999.25,-999.25,114.9433,1107.35,0.0655,-999.25,7621.9512
1107.5,40,-0.2695,-0.2695,27.6511,-0.1947,40,94.2469,3882.5461,27.6511,45,1563.1125,8.2814,18.0261,0.109,3876.9558,20.5401,-999.25,-999.25,3890.156,9.3481,2.8921,1,-150,-999.25,-999.25,114.9474,1107.475,0.0583,-999.25,7621.9512
1107.625,40,-0.1612,-0.1612,27.2219,-0.1947,40,94.2399,3882.928,27.2219,45,1563.2889,8.2814,18.0261,0.0928,3877.469,20.5405,-999.25,-999.25,3890.3596,9.3481,2.8921,1,-150,-999.25,-999.25,114.9514,1107.6,0.0547,-999.25,7621.9512
1107.75,40,0.0531,0.0531,27.5481,-0.1947,40,94.2328,3883.3074,27.5481,45,1563.4652,8.2814,18.0261,0.0807,3877.9827,20.5409,-999.25,-999.25,3890.5566,8.4988,2.8921,1,-150,-999.25,-999.25,114.9555,1107.725,0.0574,-999.25,7621.9512
1107.875,40,0.2429,0.2429,27.8787,-0.1947,40,94.2257,3883.6841,27.8787,45,1563.6416,8.2814,18.0261,0.0714,3878.4961,20.5413,-999.25,-999.25,3890.7478,8.3384,2.8921,1,-150,-999.25,-999.25,114.9596,1107.85,0.0602,-999.25,7621.9512
1108,40,0.3265,0.3265,28.1947,-0.1947,40,94.2187,3884.0586,28.1947,45,1563.8179,8.2814,18.0261,0.0643,3879.0095,20.5417,-999.25,-999.25,3890.9341,8.181,2.8921,1,-150,-999.25,-999.25,114.9636,1107.975,0.0629,-999.25,7621.9512
1108.125,40,0.291,0.291,28.2271,-0.1947,40,94.2116,3884.4312,28.2271,45,1563.9941,8.2814,18.0261,0.059,3879.5229,20.5421,-999.25,-999.25,3891.1155,8.0267,2.8921,1,-150,-999.25,-999.25,114.9677,1108.1,0.0632,-999.25,7621.9512
1108.25,40,0.164,0.164,29.0375,-0.1947,40,94.2046,3884.802,29.0375,45,1564.1707,8.2814,18.0261,0.0559,3880.0364,20.5425,-999.25,-999.25,3891.2927,8.0267,2.8921,1,-150,-999.25,-999.25,114.9717,1108.225,0.0701,-999.25,7621.9512
1108.375,40,0.0115,0.0115,30.0231,-0.1947,40,94.1975,3885.1714,30.0231,45,1564.3469,8.2814,18.0261,0.0527,3880.5498,20.5429,-999.25,-999.25,3891.4663,8.0267,2.8921,1,-150,-999.25,-999.25,114.9758,1108.35,0.0788,-999.25,7621.9512
1108.5,40,-0.1427,-0.1427,31.2915,-0.1947,40,94.1904,3885.5393,31.2915,45,1564.5233,8.2814,18.0261,0.0503,3881.0632,20.5433,-999.25,-999.25,3891.6365,8.0267,2.8921,1,-150,-999.25,-999.25,114.9798,1108.475,0.0903,-999.25,7621.9512
1108.625,40,-0.2877,-0.2877,32.6498,-0.1947,40,94.1834,3885.9058,32.6498,45,1564.6996,8.2814,18.0261,0.0494,3881.5767,20.5437,-999.25,-999.25,3891.8032,8.3384,2.8921,1,-150,-999.25,-999.25,114.9839,1108.6,0.103,-999.25,7621.9512
1108.75,40,-0.3478,-0.3478,32.8824,-0.1947,40,94.1763,3886.271,32.8824,45,1564.876,8.2814,18.0261,0.0516,3882.0901,20.5441,-999.25,-999.25,3891.9673,8.3384,2.8921,1,-150,-999.25,-999.25,114.988,1108.725,0.1052,-999.25,7621.9512
1108.875,40,-0.2609,-0.2609,32.5377,-0.1947,40,94.1693,3886.6355,32.5377,45,1565.0522,8.2814,18.0261,0.0595,3882.6035,20.5445,-999.25,-999.25,3892.1289,8.4988,2.8921,1,-150,-999.25,-999.25,114.992,1108.85,0.1019,-999.25,7621.9512
1109,40,-0.0735,-0.0735,31.7877,-0.1947,40,94.1622,3886.9985,31.7877,45,1565.2288,8.2814,18.0261,0.0735,3883.1169,20.5449,-999.25,-999.25,3892.2881,8.6622,2.8921,1,-150,-999.25,-999.25,114.9961,1108.975,0.0949,-999.25,7621.9512
1109.125,40,0.0752,0.0752,30.579,-0.1947,40,94.1552,3887.3608,30.579,45,1565.405,8.2814,18.0261,0.0908,3883.6306,20.5453,-999.25,-999.25,3892.4448,8.6622,2.8921,1,-150,-999.25,-999.25,115.0001,1109.1,0.0838,-999.25,7621.9512
1109.25,40,0.0358,0.0358,29.0051,-0.1947,40,94.1481,3887.7224,29.0051,45,1565.5813,8.2814,18.0261,0.1065,3884.1438,20.5457,-999.25,-999.25,3892.5996,8.6622,2.8921,1,-150,-999.25,-999.25,115.0042,1109.225,0.0699,-999.25,7621.9512
1109.375,519.4313,-0.1335,-0.1335,28.2687,-0.1947,40,94.1411,3888.0833,28.2687,45,1565.7577,8.2814,18.0261,0.1129,3884.6575,20.5461,-999.25,-999.25,3892.7527,8.6622,2.8921,1,-150,-999.25,-999.25,115.0082,1109.35,0.0635,-999.25,7621.9512
1109.5,998.3775,-0.3065,-0.3065,28.2428,0.7177,519.4313,94.134,3888.303,28.2428,45,1565.934,8.2814,18.0261,0.1064,3884.928,20.5452,-999.25,-999.25,3892.9038,8.6622,1.5235,1,-150,-999.25,-999.25,115.0123,1109.475,0.0633,-999.25,586.9459
1109.625,996.8459,-0.3718,-0.3718,28.8569,0.8707,998.3775,94.127,3888.4985,28.8569,45,1566.1104,8.2814,18.0261,0.0906,3885.1577,20.5441,-999.25,-999.25,3893.0535,8.6622,1.2939,1,-150,-999.25,-999.25,115.0164,1109.6,0.0686,-999.25,305.3735
1109.75,994.066,-0.2908,-0.2908,29.7966,0.8704,996.8459,94.1199,3888.6936,29.7966,45,1566.2867,8.2814,18.0261,0.0781,3885.3875,20.543,-999.25,-999.25,3893.2017,8.6622,1.2944,1,-150,-999.25,-999.25,115.0204,1109.725,0.0768,-999.25,305.8427
1109.875,990.1935,-0.1874,-0.1874,30.3032,0.8698,994.066,94.1129,3888.8882,30.3032,45,1566.4631,8.2814,18.0261,0.0844,3885.6172,20.5419,-999.25,-999.25,3893.3481,8.6622,1.2953,1,-150,-999.25,-999.25,115.0245,1109.85,0.0813,-999.25,306.698
1110,985.0507,-0.1582,-0.1582,29.5884,0.8689,990.1935,94.1058,3889.0823,29.5884,45,1566.6394,8.2814,18.0261,0.1266,3885.8474,20.5408,-999.25,-999.25,3893.4934,8.6622,1.2966,1,-150,-999.25,-999.25,115.0285,1109.975,0.075,-999.25,307.8974
1110.125,978.4458,-0.2095,-0.2095,27.594,0.8678,985.0507,94.0988,3889.2761,27.594,45,1566.8158,8.2814,18.0261,0.2079,3886.0779,20.5397,-999.25,-999.25,3893.6377,8.6622,1.2983,1,-150,-999.25,-999.25,115.0326,1110.1,0.0578,-999.25,309.5049
1110.25,970.1577,-0.2491,-0.2491,25.165,0.8664,978.4458,94.0917,3889.4092,25.165,45,1566.9921,8.2814,18.0261,0.3101,3886.3088,20.5387,-999.25,-999.25,3893.6377,8.6622,1.3004,1,-150,-999.25,-999.25,115.0366,1110.225,0.0381,-999.25,311.5942
1110.375,961.0082,-0.2115,-0.2115,23.4622,0.8645,970.1577,94.0847,3889.5425,23.4622,45,1567.1685,8.2814,18.0261,0.399,3886.5403,20.5376,-999.25,-999.25,3893.6377,8.6622,1.3032,1,-150,-999.25,-999.25,115.0407,1110.35,0.0249,-999.25,314.2562
1110.5,952.0702,-0.1359,-0.1359,22.7483,0.8625,961.0082,94.0776,3889.676,22.7483,45,1567.3448,8.2814,18.0261,0.4563,3886.7722,20.5365,-999.25,-999.25,3893.6377,8.6622,1.3063,1,-150,-999.25,-999.25,115.0448,1110.475,0.0196,-999.25,317.2481
1110.625,944.7041,-0.092,-0.092,22.8535,0.8604,952.0702,94.0706,3889.8101,22.8535,45,1567.5211,8.2814,18.0261,0.478,3887.0046,20.5354,-999.25,-999.25,3893.6377,8.6622,1.3094,1,-150,-999.25,-999.25,115.0488,1110.6,0.0204,1.5879,320.2264
1110.75,940.7505,-0.1475,-0.1475,23.3122,0.8587,944.7041,94.0636,3889.9443,23.3122,45,1567.6975,8.2814,18.0261,0.4731,3887.2375,20.5343,-999.25,-999.25,3893.6377,8.6622,1.3119,1,-150,-999.25,-999.25,115.0529,1110.725,0.0238,-999.25,322.7233
1110.875,940.1562,-0.267,-0.267,22.8615,0.8578,940.7505,94.0565,3890.0786,22.8615,45,1567.8738,8.2814,18.0261,0.4667,3887.4707,20.5332,-999.25,-999.25,3893.6377,8.6622,1.3133,1,-150,-999.25,-999.25,115.0569,1110.85,0.0204,-999.25,324.0796
1111,942.096,-0.3843,-0.3843,21.8157,0.8577,940.1562,94.0494,3890.2131,21.8157,45,1568.0502,8.2814,18.0261,0.4613,3887.7039,20.5322,-999.25,-999.25,3893.6377,8.6622,1.3135,0,-150,-999.25,-999.25,115.061,1110.975,0.0128,-999.25,324.2845
1111.125,944.9568,-0.4552,-0.4552,20.6877,0.8581,942.096,94.0424,3890.3477,20.6877,45,1568.2264,8.2814,18.0261,0.4572,3887.937,20.5311,-999.25,-999.25,3893.6377,8.6622,1.3128,0,-150,-999.25,-999.25,115.0651,1111.1,0.0048,-999.25,323.6168
1111.25,946.9702,-0.4776,-0.4776,20.3007,0.8588,944.9568,94.0353,3890.4817,20.3007,45,1568.403,8.2814,18.0261,0.4588,3888.1699,20.53,-999.25,-999.25,3893.6377,8.6622,1.3118,0,-150,-999.25,-999.25,115.0691,1111.225,0.0021,-999.25,322.637
1111.375,947.6029,-0.5147,-0.5147,20.4884,0.8593,946.9702,94.0283,3890.6953,20.4884,45,1568.5792,8.2814,18.0261,0.4647,3888.4026,20.5289,-999.25,-999.25,3893.8252,8.6622,1.3111,0,-150,-999.25,-999.25,115.0732,1111.35,0.0034,-999.25,321.951
1111.5,946.7291,-0.6325,-0.6325,20.6306,0.8594,947.6029,94.0213,3890.9077,20.6306,45,1568.7556,8.2814,18.0261,0.4736,3888.6353,20.5278,-999.25,-999.25,3894.01,8.6622,1.3109,0,-150,-999.25,-999.25,115.0772,1111.475,0.0044,-999.25,321.7361
1111.625,944.1689,-0.8408,-0.8408,20.3236,0.8592,946.7291,94.0142,3891.1189,20.3236,45,1568.9319,8.2814,18.0261,0.4804,3888.8682,20.5268,-999.25,-999.25,3894.1919,8.6622,1.3112,0,-150,-999.25,-999.25,115.0813,1111.6,0.0022,-999.25,322.033
