DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1731.0393,-999,0.1123,80.0442,85.8216,4523.5312,49.3243,45,2456.9174,8.3278,16.7,-999,5489.3446,18.6063,-999,-999,2003.3739,2560.7207,5.733,2.4316,1,-21.7089,-999,-999,139.7412,1731.0393,0.2975,-999,3808.8698
1731.1917,-999,0.1267,82.9752,85.8205,4525.8345,54.2642,45,2457.1324,8.3278,16.7,-999,5489.8662,18.6064,0.0426,0.1553,2245.5763,2566.4676,5.5437,2.4099,1,-20.9701,0.1838,1,139.7478,1731.1917,0.2725,-999,3674.3269
1731.3441,-999,0.1349,84.6822,85.8193,4528.3749,56.1773,45,2457.3474,8.3278,16.7,-999,5490.3852,18.6065,0.0406,0.1662,2375.344,2572.9396,5.391,2.3976,1,-21.4647,0.1975,1,139.7544,1731.3441,0.2922,-999,3600.2609
1731.4965,-999,0.1418,86.1627,85.8182,4530.9903,57.3015,45,2457.5624,8.3278,16.7,-999,5490.9019,18.6066,0.0412,0.1756,2481.7714,2579.6446,5.246,2.3873,1,-22.0476,0.2093,1,139.761,1731.4965,0.304,-999,3538.3994
1731.6489,-999,0.1443,86.701,85.817,4533.8165,57.5146,45,2457.7774,8.3278,16.7,-999,5491.4178,18.6067,0.0425,0.179,2519.3231,2586.9911,5.1046,2.3835,1,-22.4215,0.2136,1,139.7676,1731.6489,0.3063,-999,3516.4298
1731.8013,-999,0.156,89.296,85.8159,4537.007,57.0649,45,2457.9924,8.3278,16.7,-999,5491.9299,18.6068,0.0544,0.1952,2689.8672,2595.4514,4.831,2.366,1,-22.3973,0.2344,1,139.7741,1731.8013,0.3015,-999,3414.2397
1731.9537,-999,0.1713,92.8588,85.8147,4540.6425,57.0424,45,2458.2074,8.3278,16.7,-999,5492.4371,18.6069,0.0674,0.2171,2901.0886,2605.2725,4.7022,2.343,1,-21.4614,0.2629,1,139.7807,1731.9537,0.3013,-999,3283.2424
1732.1061,-999,0.1862,96.474,85.8136,4544.3307,58.1235,45,2458.4224,8.3278,16.7,-999,5492.9394,18.607,0.0754,0.239,3092.0013,2615.2642,4.5756,2.3207,1,-20.9864,0.2918,1,139.7873,1732.1061,0.3128,-999,3160.2088
1732.2585,-999,0.1949,98.677,85.8125,4547.844,58.4008,45,2458.6374,8.3277,16.7,-999,5493.4389,18.607,0.0816,0.2521,3198.3521,2624.7326,4.4524,2.3077,1,-20.9558,0.3094,1,139.7939,1732.2585,0.3158,-999,3089.6566
1732.4109,-999,0.1959,98.9351,85.8113,4551.0483,57.5464,45,2458.8524,8.3277,16.7,-999,5493.9381,18.6071,0.0859,0.2537,3210.6564,2633.2649,4.371,2.3062,1,-21.5179,0.3115,1,139.8005,1732.4109,0.3066,-999,3081.5973
1732.5633,-999,0.1835,95.8124,85.8101,4554.1021,55.3468,45,2459.0674,8.3277,16.7,-999,5494.4412,18.6072,0.0847,0.235,3059.7373,2641.3337,4.4484,2.3247,1,-22.9006,0.2865,1,139.8071,1732.5633,0.2836,-999,3182.0316
1732.7157,-999,0.1785,94.5711,85.809,4557.0406,55.578,45,2459.2824,8.3277,16.7,-999,5494.9461,18.6072,0.0796,0.2275,2995.7361,2649.0501,4.5605,2.3323,1,-23.3574,0.2766,1,139.8136,1732.7157,0.2859,-999,3223.7976
1732.8681,-999,0.1752,93.7816,85.8079,4560.0982,55.9228,45,2459.4974,8.3277,16.7,-999,5495.452,18.6073,0.0755,0.2227,2953.8103,2657.1266,4.68,2.3372,1,-23.1538,0.2703,1,139.8202,1732.8681,0.2895,-999,3250.9371
1733.0205,-999,0.1703,92.6051,85.8067,4563.2716,56.0693,45,2459.7124,8.3277,16.7,-999,5495.9594,18.6074,0.0708,0.2156,2889.1441,2665.5521,4.8028,2.3446,1,-22.5689,0.2608,1,139.8268,1733.0205,0.291,-999,3292.2396
1733.1729,-999,0.1519,88.387,85.8056,4566.9452,55.8795,45,2459.9274,8.3277,16.7,-999,5496.4729,18.6075,0.0563,0.1895,2634.7059,2675.4845,5.067,2.3721,1,-22.2583,0.2271,1,139.8334,1733.1729,0.2891,-999,3449.3547
1733.3253,-999,0.1415,86.0777,85.8044,4571.0583,54.3028,45,2460.1424,8.3277,16.7,-999,5496.9897,18.6076,0.0548,0.175,2479.3918,2686.7452,5.1469,2.3878,1,-22.7747,0.2086,1,139.84,1733.3253,0.2729,-999,3541.8948
1733.4777,-999,0.1316,83.9778,85.8033,4574.9846,53.5605,45,2460.3574,8.3277,16.7,-999,5497.5098,18.6077,0.05,0.1617,2326.8804,2697.4337,5.2524,2.4026,1,-22.5159,0.1918,1,139.8465,1733.4777,0.2654,-999,3630.4605
1733.6301,-999,0.1274,83.1004,85.8021,4578.6847,54.3909,45,2460.5724,8.3277,16.7,-999,5498.0312,18.6079,0.0426,0.1561,2259.8548,2707.434,5.3662,2.4089,1,-22.815,0.1848,1,139.8531,1733.6301,0.2738,-999,3668.7916
1733.7825,-999,0.1287,83.3626,85.801,4581.5906,56.5495,45,2460.7874,8.3277,16.7,-999,5498.5522,18.608,0.0335,0.1578,2280.4774,2715.0255,5.4845,2.407,1,-23.0371,0.1869,1,139.8597,1733.7825,0.2961,-999,3657.2517
1733.9349,-999,0.1327,84.223,85.7998,4584.0133,58.9502,45,2461.0024,8.3277,16.7,-999,5499.0718,18.6081,0.0256,0.1633,2346.1788,2721.1537,5.592,2.4009,1,-22.4736,0.1938,1,139.8663,1733.9349,0.3218,19.9137,3619.8906
1734.0873,-999,0.1321,84.073,85.7987,4586.1059,61.0438,45,2461.2174,8.3277,16.7,-999,5499.5917,18.6082,0.0151,0.1623,2335.2031,2726.28,5.4948,2.4019,1,-22.5093,0.1926,1,139.8729,1734.0873,0.345,-999,3626.3495
1734.2397,-999,0.1297,83.5721,85.7976,4587.8908,60.6794,45,2461.4324,8.3277,16.7,-999,5500.1124,18.6084,0.0147,0.1591,2297.4422,2730.4708,5.3769,2.4055,1,-22.4135,0.1886,1,139.8794,1734.2397,0.3409,-999,3648.0845
1734.3921,-999,0.1265,82.9134,85.7964,4589.4702,59.905,45,2461.6474,8.3277,16.7,-999,5500.6341,18.6085,0.0157,0.1549,2246.6338,2734.0362,5.2559,2.4103,1,-22.2025,0.1833,1,139.886,1734.3921,0.3323,-999,3677.0665
1734.5445,-999,0.1232,82.2456,85.7953,4590.591,59.0838,45,2461.8624,8.3277,16.7,-999,5501.1569,18.6086,0.0168,0.1506,2193.8536,2736.2071,5.1464,2.4152,1,-22.1522,0.178,1,139.8926,1734.5445,0.3232,-999,3706.9219
1734.6969,-999,0.1317,84.001,85.7941,4591.6505,56.8858,45,2462.0774,8.3277,16.7,-999,5501.6769,18.6087,0.0344,0.1618,2330.921,2738.1978,5.067,2.4025,1,-23.1602,0.192,1,139.8992,1734.6969,0.2996,-999,3629.4591
1734.8493,-999,0.1599,90.1902,85.793,4593.0488,56.6445,45,2462.2924,8.3277,16.7,-999,5502.1878,18.6088,0.0596,0.2007,2751.4852,2741.2363,5.067,2.3601,1,-23.6569,0.2415,1,139.9058,1734.8493,0.2971,-999,3380.3915
1735.0017,-999,0.1871,96.7122,85.7918,4594.8293,57.3321,45,2462.5074,8.3277,16.7,-999,5502.6898,18.6089,0.0795,0.2404,3110.3183,2745.4538,5.0205,2.3193,1,-23.8168,0.2937,1,139.9123,1735.0017,0.3043,-999,3152.4246
1735.1541,-999,0.2051,101.3515,85.7907,4597.3671,59.541,45,2462.7224,8.3277,16.7,-999,5503.1859,18.6089,0.0858,0.268,3324.6759,2751.9837,4.9195,2.2923,1,-23.7116,0.3308,1,139.9189,1735.1541,0.3283,-999,3008.1257
1735.3065,-999,0.2039,101.0163,85.7895,4600.1563,63.4538,45,2462.9374,8.3277,16.7,-999,5503.6825,18.609,0.0686,0.266,3310.5464,2759.2772,4.6464,2.2942,1,-23.5321,0.3281,1,139.9255,1735.3065,0.3728,-999,3018.1075
1735.4589,-999,0.1901,97.445,85.7884,4603.1248,69.2789,45,2463.1524,8.3277,16.7,-999,5504.1836,18.6091,0.0306,0.2448,3147.1864,2767.1069,4.5164,2.3149,1,-23.8719,0.2996,1,139.9321,1735.4589,0.4451,-999,3128.7202
1735.6113,-999,0.1772,94.2662,85.7872,4606.6675,67.4,45,2463.3674,8.3276,16.7,-999,5504.6888,18.6091,0.0266,0.2257,2985.8765,2776.6736,4.3898,2.3342,1,-24.0763,0.2741,1,139.9387,1735.6113,0.421,-999,3234.2248
1735.7637,-999,0.1723,93.0919,85.7861,4610.2183,63.9476,45,2463.5824,8.3276,16.7,-999,5505.1956,18.6092,0.0378,0.2185,2922.2589,2786.2626,4.2664,2.3415,1,-23.97,0.2647,1,139.9452,1735.7637,0.3787,-999,3275.0216
1735.9161,-999,0.1785,94.5916,85.7849,4613.4798,61.6677,45,2463.7974,8.3276,16.7,-999,5505.7004,18.6093,0.0535,0.2276,3003.8427,2794.9779,4.1717,2.3322,1,-23.4677,0.2767,1,139.9518,1735.9161,0.3521,-999,3223.0992
1736.0685,-999,0.2091,102.4103,85.7838,4616.3408,66.5767,45,2464.0124,8.3276,16.7,-999,5506.1953,18.6093,0.0606,0.2742,3371.6341,2802.4978,4.1117,2.2863,1,-23.0796,0.3393,1,139.9584,1736.0685,0.4106,-999,2977.0252
1736.2209,-999,0.2238,106.4607,85.7827,4618.2563,69.9936,45,2464.2274,8.3276,16.7,-999,5506.6854,18.6093,0.0337,0.2977,3531.3317,2807.155,4.0805,2.2643,1,-23.2786,0.3717,1,139.965,1736.2209,0.4545,-999,2863.7615
1736.3733,-999,0.2378,110.509,85.7815,4619.6017,73.4032,45,2464.4424,8.3276,16.7,-999,5507.171,18.6093,0.0152,0.3209,3673.7787,2810.0898,4.0493,2.2433,1,-23.0582,0.4041,1,139.9716,1736.3733,0.501,-999,2758.8527
1736.5257,-999,0.2465,113.1096,85.7804,4620.6136,76.8122,45,2464.6574,8.3276,16.7,-999,5507.6537,18.6093,0.0059,0.3357,3757.4918,2812.017,4.0239,2.2302,1,-22.83,0.4249,1,139.9781,1736.5257,0.5506,-999,2695.4215
1736.6781,-999,0.2441,112.3825,85.7792,4621.5519,80.1112,45,2464.8724,8.3276,16.7,-999,5508.1372,18.6093,0.002,0.3316,3735.1465,2813.7192,4.1557,2.2338,1,-22.9515,0.4191,1,139.9847,1736.6781,0.6018,-999,2712.8605
1736.8305,-999,0.2408,111.3887,85.7781,4622.7673,81.6199,45,2465.0874,8.3276,16.7,-999,5508.6218,18.6094,0.0011,0.326,3703.7407,2816.2617,4.3872,2.2388,1,-23.4617,0.4111,1,139.9913,1736.8305,0.6263,-999,2737.0644
1736.9829,-999,0.2367,110.1575,85.7769,4623.8445,77.5402,45,2465.3024,8.3276,16.7,-999,5509.1077,18.6094,0.0047,0.319,3663.5415,2818.3817,4.6348,2.245,1,-23.5815,0.4013,1,139.9979,1736.9829,0.5616,-999,2767.6558
1737.1353,-999,0.2284,107.7567,85.7758,4624.1857,72.6947,45,2465.5174,8.3276,16.7,-999,5509.5963,18.6094,0.0182,0.3052,3580.7546,2818.2589,4.8953,2.2574,1,-23.6987,0.3821,1,140.0045,1737.1353,0.4911,-999,2829.3187
1737.2877,-999,0.2168,104.5035,85.7746,4623.0457,69.2986,45,2465.7324,8.3276,16.7,-999,5510.0887,18.6094,0.039,0.2864,3459.155,2813.6259,5.1599,2.2748,1,-23.8163,0.356,1,140.011,1737.2877,0.4453,-999,2917.3956
1737.4401,-999,0.1968,99.1671,85.7735,4621.1873,68.9269,45,2465.9474,8.3276,16.7,-999,5510.5876,18.6095,0.0387,0.2551,3232.8327,2806.7952,5.677,2.3048,1,-24.0562,0.3133,1,140.0176,1737.4401,0.4405,-999,3074.3877
1737.5925,-999,0.1904,97.5344,85.7723,4619.2059,68.5656,45,2466.1624,8.3276,16.7,-999,5511.0885,18.6095,0.0341,0.2453,3156.2798,2799.5855,5.9261,2.3144,1,-23.9558,0.3003,1,140.0242,1737.5925,0.4358,-999,3125.8518
1737.7449,-999,0.1826,95.5831,85.7712,4617.9349,67.2972,45,2466.3774,8.3276,16.7,-999,5511.592,18.6096,0.0322,0.2336,3059.4894,2794.5294,6.1814,2.3261,1,-23.7587,0.2847,1,140.0308,1737.7449,0.4197,-999,3189.6655
1737.8973,-999,0.1722,93.0695,85.77,4616.9325,65.6316,45,2466.5924,8.3276,16.7,-999,5512.0989,18.6097,0.03,0.2184,2925.5746,2790.2826,6.3543,2.3417,1,-23.7047,0.2646,1,140.0374,1737.8973,0.399,-999,3275.8123
1738.0497,-999,0.1465,87.168,85.7689,4616.1268,64.3468,45,2466.8074,8.3276,16.7,-999,5512.6141,18.6098,0.012,0.1819,2563.7962,2786.6164,6.214,2.3803,1,-23.8761,0.2173,1,140.0439,1738.0497,0.3834,-999,3497.5918
1738.2021,-999,0.1436,86.5461,85.7678,4614.8885,63.5888,45,2467.0224,8.3276,16.7,-999,5513.1303,18.6099,0.013,0.178,2521.5662,2781.6321,6.0474,2.3846,1,-23.8316,0.2124,1,140.0505,1738.2021,0.3744,-999,3522.7243
1738.3545,-999,0.1461,87.103,85.7666,4613.1258,61.8014,45,2467.2374,8.3276,16.7,-999,5513.6456,18.61,0.0239,0.1815,2560.0008,2775.054,5.8848,2.3808,1,-22.9985,0.2168,1,140.0571,1738.3545,0.3537,-999,3500.2011
1738.5069,-999,0.1517,88.3236,85.7655,4611.4287,60.1755,45,2467.4524,8.3276,16.7,-999,5514.1591,18.6101,0.0365,0.1891,2641.3831,2768.6783,5.6868,2.3725,1,-22.3551,0.2266,1,140.0637,1738.5069,0.3353,-999,3451.8292
1738.6593,-999,0.1588,89.9315,85.7643,4609.7647,59.935,45,2467.6674,8.3276,16.7,-999,5514.6703,18.6102,0.0439,0.1991,2743.5077,2762.4071,5.4486,2.3618,1,-22.0193,0.2395,1,140.0703,1738.6593,0.3326,-999,3390.1126
1738.8117,-999,0.1746,93.6357,85.7632,4608.0984,61.7164,45,2467.8824,8.3276,16.7,-999,5515.1764,18.6103,0.0498,0.2218,2958.7512,2756.1387,4.9436,2.3381,1,-21.8274,0.2691,1,140.0768,1738.8117,0.3527,-999,3256.0019
1738.9641,-999,0.1822,95.4863,85.762,4606.1497,66.6238,45,2468.0974,8.3276,16.7,-999,5515.68,18.6103,0.0349,0.233,3057.2193,2749.0155,4.7428,2.3267,1,-22.4812,0.2839,1,140.0834,1738.9641,0.4112,-999,3192.898
1739.1165,-999,0.1865,96.5497,85.7609,4603.501,68.8327,45,2468.3124,8.3275,16.7,-999,5516.1822,18.6104,0.0291,0.2394,3111.4157,2739.765,4.6276,2.3203,1,-22.2987,0.2924,1,140.09,1739.1165,0.4393,-999,3157.7317
1739.2689,-999,0.1866,96.5807,85.7597,4600.556,69.836,45,2468.5274,8.3275,16.7,-999,5516.6844,18.6105,0.0247,0.2396,3113.2983,2729.6116,4.5497,2.3201,1,-21.8859,0.2926,1,140.0966,1739.2689,0.4524,-999,3156.7182
1739.4213,-999,0.1837,95.8715,85.7586,4597.6778,69.1659,45,2468.7424,8.3275,16.7,-999,5517.1875,18.6105,0.0249,0.2354,3077.9472,2719.6583,4.4724,2.3244,1,-21.5936,0.287,1,140.1032,1739.4213,0.4436,-999,3180.07
1739.5737,-999,0.1795,94.8321,85.7574,4595.0603,65.27,45,2468.9574,8.3275,16.7,-999,5517.692,18.6106,0.0385,0.2291,3024.5196,2710.4942,4.3754,2.3307,1,-22.3677,0.2787,1,140.1097,1739.5737,0.3946,-999,3214.9242
1739.7261,-999,0.1815,95.3083,85.7563,4593.9132,64.0239,45,2469.1724,8.3275,16.7,-999,5518.1959,18.6107,0.0458,0.232,3049.7063,2705.8046,4.3763,2.3278,1,-22.5011,0.2825,1,140.1163,1739.7261,0.3796,-999,3198.8611
1739.8785,-999,0.1876,96.8236,85.7552,4593.9688,63.6467,45,2469.3874,8.3275,16.7,-999,5518.6977,18.6107,0.053,0.2411,3126.7074,2704.778,4.4051,2.3186,1,-22.531,0.2946,1,140.1229,1739.8785,0.3751,-999,3148.7983
1740.0309,-999,0.1951,98.7336,85.754,4594.8327,63.7644,45,2469.6024,8.3275,16.7,-999,5519.1972,18.6108,0.0594,0.2525,3218.7044,2706.216,4.4494,2.3073,1,-22.5323,0.3099,1,140.1295,1740.0309,0.3765,-999,3087.8852
1740.1833,-999,0.2005,100.1157,85.7529,4596.0087,63.7132,45,2469.8174,8.3275,16.7,-999,5519.6948,18.6108,0.0645,0.2607,3282.1315,2708.6074,4.5389,2.2993,1,-22.533,0.3209,1,140.1361,1740.1833,0.3759,-999,3045.2571
1740.3357,-999,0.1953,98.7887,85.7517,4597.0492,61.5303,45,2470.0324,8.3275,16.7,-999,5520.1942,18.6109,0.069,0.2528,3221.9605,2710.5835,4.584,2.307,1,-22.5345,0.3103,1,140.1426,1740.3357,0.3506,-999,3086.1641
1740.4881,-999,0.1849,96.1542,85.7506,4597.3173,62.1454,45,2470.2474,8.3275,16.7,-999,5520.6969,18.611,0.0571,0.2371,3094.637,2710.2018,4.6297,2.3227,1,-22.5403,0.2892,1,140.1492,1740.4881,0.3576,-999,3170.721
1740.6405,-999,0.1745,93.6152,85.7494,4597.2385,64.5331,45,2470.4624,8.3275,16.7,-999,5521.2031,18.611,0.0371,0.2217,2961.5865,2708.757,4.676,2.3383,1,-22.336,0.2689,1,140.1558,1740.6405,0.3857,-999,3256.7159
1740.7929,-999,0.1676,91.9804,85.7483,4596.9063,68.0531,45,2470.6774,8.3275,16.7,-999,5521.7114,18.6111,0.0144,0.2117,2870.1158,2706.536,4.7223,2.3486,1,-22.1249,0.2558,1,140.1624,1740.7929,0.4292,-999,3314.598
1740.9453,-999,0.166,91.5974,85.7471,4596.3155,73.8963,45,2470.8924,8.3275,16.7,-999,5522.2203,18.6112,0,0.2094,2848.2186,2703.5265,4.861,2.351,1,-22.8933,0.2528,1,140.169,1740.9453,0.508,-999,3328.4575
1741.0977,-999,0.1695,92.4362,85.746,4595.0012,73.0809,45,2471.1074,8.3275,16.7,-999,5522.728,18.6113,0,0.2145,2896.8545,2698.3164,4.95,2.3457,1,-22.5028,0.2595,1,140.1755,1741.0977,0.4965,-999,3298.2538
1741.2501,-999,0.1702,92.5899,85.7448,4592.9012,70.1758,45,2471.3224,8.3275,16.7,-999,5523.2355,18.6114,0.0069,0.2155,2905.8902,2690.7139,5.0401,2.3447,1,-21.7641,0.2607,1,140.1821,1741.2501,0.4569,-999,3292.779
1741.4025,-999,0.1679,92.0566,85.7437,4590.1759,66.4023,45,2471.5374,8.3275,16.7,-999,5523.7438,18.6114,0.0224,0.2122,2875.8024,2681.2047,5.1318,2.3481,1,-21.3804,0.2565,1,140.1887,1741.4025,0.4085,-999,3311.8547
1741.5549,-999,0.1619,90.6359,85.7425,4587.1012,62.8048,45,2471.7524,8.3275,16.7,-999,5524.254,18.6115,0.0335,0.2035,2792.4591,2670.6266,5.32,2.3572,1,-21.7869,0.2451,1,140.1953,1741.5549,0.3652,-999,3363.7674
1741.7073,-999,0.1593,90.0605,85.7414,4584.0778,59.3497,45,2471.9674,8.3275,16.7,-999,5524.765,18.6116,0.047,0.1999,2757.7562,2660.2016,5.4175,2.361,1,-23.2684,0.2405,1,140.2019,1741.7073,0.3261,-999,3385.2586
1741.8597,-999,0.1563,89.3681,85.7403,4581.4883,60.8799,45,2472.1824,8.3275,16.7,-999,5525.2771,18.6117,0.0373,0.1956,2715.0286,2651.095,5.5164,2.3656,1,-23.5431,0.2349,1,140.2084,1741.8597,0.3432,-999,3411.4863
1742.0121,-999,0.1521,88.4279,85.7391,4579.1916,63.2881,45,2472.3974,8.3275,16.7,-999,5525.7904,18.6118,0.0223,0.1898,2655.2608,2642.8757,5.6165,2.3718,1,-23.5991,0.2274,1,140.215,1742.0121,0.3709,-999,3447.7589
1742.1645,-999,0.1487,87.6728,85.738,4577.4491,65.7356,45,2472.6124,8.3275,16.7,-999,5526.3049,18.6119,0.0074,0.1851,2605.9082,2636.3412,5.7183,2.3769,1,-23.67,0.2214,1,140.2216,1742.1645,0.4003,-999,3477.4527
1742.3169,-999,0.1559,89.2791,85.7368,4575.9956,65.511,45,2472.8274,8.3275,16.7,-999,5526.8171,18.612,0.0153,0.1951,2710.3641,2630.6912,5.9976,2.3661,1,-24.5002,0.2342,1,140.2282,1742.3169,0.3975,-999,3414.8864
1742.4693,-999,0.1659,91.5707,85.7357,4575.0963,63.0305,45,2473.0424,8.3275,16.7,-999,5527.326,18.6121,0.036,0.2092,2849.89,2626.7348,6.0168,2.3512,1,-24.3638,0.2526,1,140.2348,1742.4693,0.3679,-999,3329.4272
1742.6217,-999,0.1763,94.0482,85.7345,4574.3912,60.9018,45,2473.2574,8.3274,16.7,-999,5527.8315,18.6122,0.0549,0.2243,2989.4252,2623.3765,6.0076,2.3356,1,-24.058,0.2724,1,140.2413,1742.6217,0.3434,-999,3241.7209
1742.7741,-999,0.1808,95.144,85.7334,4573.8836,59.9554,45,2473.4724,8.3274,16.7,-999,5528.3356,18.6123,0.063,0.231,3047.8933,2620.6226,5.9961,2.3288,1,-24.1019,0.2812,1,140.2479,1742.7741,0.3328,-999,3204.3865
1742.9265,-999,0.1681,92.079,85.7322,4573.5561,60.349,45,2473.6874,8.3274,16.7,-999,5528.8438,18.6123,0.0501,0.2123,2880.3406,2618.4083,5.973,2.3479,1,-24.7262,0.2566,1,140.2545,1742.9265,0.3372,-999,3311.049
1743.0789,-999,0.1647,91.2956,85.7311,4573.2822,61.6405,45,2473.9024,8.3274,16.7,-999,5529.3531,18.6124,0.0413,0.2075,2835.0138,2616.3551,5.9625,2.353,1,-25.0783,0.2504,1,140.2611,1743.0789,0.3518,-999,3339.4605
1743.2313,-999,0.1634,90.9975,85.7299,4572.9206,61.8611,45,2474.1174,8.3274,16.7,-999,5529.8628,18.6125,0.0391,0.2057,2817.653,2614.0331,5.9518,2.3549,1,-24.8853,0.248,1,140.2677,1743.2313,0.3543,-999,3350.4003
1743.3837,-999,0.1621,90.7044,85.7288,4572.6779,61.7689,45,2474.3324,8.3274,16.7,-999,5530.3729,18.6126,0.0384,0.2039,2800.4154,2612.0724,5.8748,2.3568,1,-25.0859,0.2456,1,140.2742,1743.3837,0.3533,-999,3361.227
1743.5361,-999,0.1595,90.1032,85.7277,4572.497,61.3372,45,2474.5474,8.3274,16.7,-999,5530.8839,18.6127,0.0381,0.2002,2764.1788,2610.2981,5.7373,2.3607,1,-25.2133,0.2408,1,140.2808,1743.5361,0.3484,-999,3383.6547
1743.6885,-999,0.1485,87.6317,85.7265,4572.5029,59.7898,45,2474.7624,8.3274,16.7,-999,5531.3985,18.6128,0.0355,0.1848,2606.2249,2609.0856,5.4458,2.3772,1,-23.9445,0.2211,1,140.2874,1743.6885,0.331,-999,3479.0844
1743.8409,-999,0.1465,87.1871,85.7254,4572.8317,59.2184,45,2474.9774,8.3274,16.7,-999,5531.9137,18.6129,0.0364,0.182,2576.6213,2608.8556,5.3067,2.3802,1,-23.8735,0.2175,1,140.294,1743.8409,0.3247,-999,3496.8248
1743.9933,-999,0.151,88.1765,85.7242,4572.9561,57.9885,45,2475.1924,8.3274,16.7,-999,5532.4274,18.613,0.046,0.1882,2642.8788,2608.0052,5.172,2.3735,1,-23.9981,0.2254,1,140.3006,1743.9933,0.3114,20.4622,3457.5877
1744.1457,-999,0.1603,90.2849,85.7231,4572.1483,56.1597,45,2475.4074,8.3274,16.7,-999,5532.9381,18.6131,0.0621,0.2013,2776.58,2604.3196,5.0442,2.3595,1,-24.295,0.2423,1,140.3071,1744.1457,0.292,-999,3376.8428
1744.2981,-999,0.182,95.431,85.7219,4570.5518,54.2458,45,2475.6224,8.3274,16.7,-999,5533.4418,18.6132,0.0881,0.2327,3066.1729,2598.2438,4.808,2.327,1,-24.7279,0.2834,1,140.3137,1744.2981,0.2723,-999,3194.7479
1744.4505,-999,0.1873,96.7422,85.7208,4567.946,52.3104,45,2475.8374,8.3274,16.7,-999,5533.9438,18.6132,0.1001,0.2406,3132.9391,2589.0939,4.6917,2.3191,1,-25.3742,0.2939,1,140.3203,1744.4505,0.253,-999,3151.4484
1744.6029,-999,0.1863,96.5195,85.7196,4564.6059,51.202,45,2476.0524,8.3274,16.7,-999,5534.446,18.6133,0.1038,0.2392,3122.1866,2577.7035,4.6185,2.3205,1,-24.824,0.2922,1,140.3269,1744.6029,0.2423,-999,3158.7201
1744.7553,-999,0.1823,95.5036,85.7185,4560.7941,49.7157,45,2476.2674,8.3274,16.7,-999,5534.9496,18.6134,0.1066,0.2331,3070.9316,2564.8706,4.6255,2.3266,1,-24.0763,0.284,1,140.3335,1744.7553,0.2281,-999,3192.3203
1744.9077,-999,0.1773,94.2952,85.7173,4556.4197,48.0223,45,2476.4824,8.3274,16.7,-999,5535.4548,18.6134,0.1096,0.2258,3007.7052,2550.3177,4.6907,2.334,1,-23.4701,0.2744,1,140.34,1744.9077,0.2123,-999,3233.2305
1745.0601,-999,0.1695,92.4196,85.7162,4552.5633,46.6341,45,2476.6974,8.3274,16.7,-999,5535.9626,18.6135,0.1093,0.2144,2904.3929,2537.3372,4.8475,2.3458,1,-23.1305,0.2594,1,140.3466,1745.0601,0.1997,-999,3298.8466
1745.2125,-999,0.1639,91.1005,85.7151,4549.0854,48.9298,45,2476.9124,8.3274,16.7,-999,5536.4721,18.6136,0.0958,0.2063,2827.9544,2525.5054,4.9277,2.3542,1,-22.6733,0.2488,1,140.3532,1745.2125,0.2207,-999,3346.6126
1745.3649,-999,0.1572,89.5739,85.7139,4545.2685,50.3969,45,2477.1274,8.3274,16.7,-999,5536.9839,18.6137,0.0845,0.1969,2735.1589,2512.6339,5.0092,2.3642,1,-22.4453,0.2366,1,140.3598,1745.3649,0.2345,-999,3403.649
1745.5173,-999,0.1501,87.9809,85.7128,4541.2412,50.8725,45,2477.3424,8.3274,16.7,-999,5537.4979,18.6138,0.077,0.187,2633.0884,2499.1145,5.1054,2.3748,1,-22.2121,0.2238,1,140.3664,1745.5173,0.2391,-999,3465.2758
1745.6697,-999,0.1426,86.3302,85.7116,4536.1256,50.047,45,2477.5574,8.3274,16.7,-999,5538.0144,18.6139,0.0746,0.1766,2521.2583,2482.2691,5.2434,2.3861,1,-22.2016,0.2106,1,140.3729,1745.6697,0.2312,-999,3531.5346
1745.8221,-999,0.1387,85.4873,85.7105,4530.9227,45.5647,45,2477.7724,8.3274,16.7,-999,5538.5321,18.614,0.0909,0.1713,2461.7702,2465.1525,5.6826,2.392,1,-22.7055,0.2039,1,140.3795,1745.8221,0.1902,-999,3566.3549
1745.9745,-999,0.1419,86.1656,85.7093,4526.1965,43.3345,45,2477.9874,8.3274,16.7,-999,5539.0488,18.6141,0.1026,0.1756,2510.3198,2449.4902,5.9162,2.3872,1,-22.317,0.2093,1,140.3861,1745.9745,0.1707,-999,3538.2803
1746.1269,-999,0.1405,85.8889,85.7082,4522.0675,41.0985,45,2478.2024,8.3273,16.7,-999,5539.566,18.6143,0.1108,0.1738,2491.071,2435.6469,6.127,2.3892,1,-22.3015,0.2071,1,140.3927,1746.1269,0.1519,-999,3549.6797
1746.2793,-999,0.1337,84.4154,85.707,4518.3955,38.841,45,2478.4174,8.3273,16.7,-999,5540.0853,18.6144,0.1152,0.1645,2384.0037,2423.1913,6.247,2.3995,1,-22.6813,0.1953,1,140.3993,1746.2793,0.1335,-999,3611.6419
