DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
691.8405,-999,0.2637,118.4803,98.1478,1302.2779,28.0102,40,979.7093,8.3088,11.5,-999,1936.2902,16.4214,0.2819,0.3658,1392.5085,697.0852,5.8672,2.2045,1,-999,0.4678,1,99.9981,691.8405,0.0527,-999,2573.2383
691.9655,-999,0.2411,111.4874,98.1451,1300.1675,27.277,40,979.8856,8.3088,11.5,-999,1936.6876,16.4218,0.2635,0.3265,1283.932,692.505,6.2101,2.2383,1,-999,0.4119,1,100.0031,691.9655,0.0476,-999,2734.6413
692.0905,-999,0.2085,102.2479,98.1425,1298.4662,26.1458,40,980.062,8.3088,11.5,-999,1937.0936,16.4223,0.2376,0.2732,1090.7749,688.7159,6.5825,2.2873,1,-999,0.338,1,100.0082,692.0905,0.0399,-999,2981.7536
692.2155,-999,0.1834,95.792,98.1398,1297.0077,25.0103,40,980.2383,8.3088,11.5,-999,1937.5064,16.4228,0.2182,0.2349,908.1134,685.3946,6.9685,2.3249,1,-999,0.2863,1,100.0133,692.2155,0.0323,-999,3182.7089
692.3405,-999,0.1618,90.6322,98.1372,1295.905,23.8949,40,980.4147,8.3088,11.5,-999,1937.9249,16.4234,0.1993,0.2034,722.3095,682.7627,7.5386,2.3573,1,-999,0.2451,1,100.0183,692.3405,0.025,-999,3363.9043
692.4655,-999,0.1407,85.9306,98.1345,1295.1958,22.7773,40,980.591,8.3087,11.5,-999,1938.349,16.424,0.1782,0.1741,511.8314,680.8947,8.0921,2.3889,1,-999,0.2074,1,100.0234,692.4655,0.0177,-999,3547.9567
692.5905,-999,0.1306,83.7784,98.1318,1294.8232,22.2904,40,980.7673,8.3087,11.5,-999,1938.7758,16.4247,0.1681,0.1604,399.1932,679.6817,8.6433,2.4041,1,-999,0.1902,1,100.0284,692.5905,0.0145,-999,3639.1009
692.7155,-999,0.1287,83.3683,98.1292,1291.8522,22.4211,40,980.9437,8.3087,11.5,-999,1939.2031,16.4253,0.166,0.1578,376.5061,673.3873,9.1945,2.407,1,-999,0.1869,1,100.0335,692.7155,0.0154,-999,3657.0021
692.8405,-999,0.1298,83.6029,98.1265,1287.673,23.2576,40,981.12,8.3087,11.5,-999,1939.6302,16.426,0.1666,0.1593,389.7714,664.7299,9.7447,2.4053,1,-999,0.1888,1,100.0386,692.8405,0.0208,-999,3646.7401
692.9655,-999,0.1313,83.917,98.1239,1283.4569,25.191,40,981.2964,8.3087,11.5,-999,1940.0568,16.4266,0.1668,0.1613,407.2612,655.9995,10.286,2.4031,1,-999,0.1913,1,100.0436,692.9655,0.0335,-999,3633.0904
693.0905,-999,0.1293,83.4935,98.1212,1279.3939,25.7828,40,981.4727,8.3087,11.5,-999,1940.484,16.4273,0.1643,0.1586,383.9642,647.5668,10.441,2.4061,1,-999,0.1879,1,100.0487,693.0905,0.0375,-999,3651.5184
693.2155,-999,0.1289,83.406,98.1186,1275.6782,26.38,40,981.6491,8.3087,11.5,-999,1940.9112,16.4279,0.1635,0.1581,379.2051,639.8123,10.3516,2.4067,1,-999,0.1872,1,100.0537,693.2155,0.0415,-999,3655.3491
693.3405,-999,0.1297,83.5904,98.1159,1272.3122,26.9339,40,981.8254,8.3087,11.5,-999,1941.3383,16.4286,0.164,0.1592,389.6654,632.7411,10.0725,2.4054,1,-999,0.1887,1,100.0588,693.3405,0.0453,-999,3647.2854
693.4655,-999,0.1339,84.4581,98.1133,1269.2732,27.8121,40,982.0018,8.3087,11.5,-999,1941.7642,16.4292,0.1677,0.1648,437.1563,626.3097,9.6322,2.3992,1,-999,0.1957,1,100.0638,693.4655,0.0513,-999,3609.8142
693.5905,-999,0.1445,86.7418,98.1106,1266.5478,29.2783,40,982.1781,8.3087,11.5,-999,1942.1873,16.4299,0.1776,0.1792,553.0724,620.4934,9.0741,2.3833,1,-999,0.2139,1,100.0689,693.5905,0.0616,-999,3514.7766
693.7155,-999,0.1665,91.7194,98.108,1264.1532,30.2758,40,982.3545,8.3087,11.5,-999,1942.6046,16.4304,0.1962,0.2101,767.3992,615.3294,8.5508,2.3502,1,-999,0.2538,1,100.074,693.7155,0.0686,-999,3324.0301
693.8405,-999,0.2068,101.7935,98.1053,1262.5781,31.5185,40,982.5308,8.3087,11.5,-999,1943.0111,16.4309,0.2289,0.2706,1083.1942,611.7782,8.1258,2.2898,1,-999,0.3343,1,100.079,693.8405,0.0776,7.3742,2995.064
