DEPTH,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
999.9851,0.2057,101.4985,85.2292,2442.894,66.846,50,1414.7709,8.3012,13,-999,3059.626,17.9523,0.1744,0.2688,2085.7272,2069.5265,14.2912,2.2915,1,-999,0.332,0.7975,108.3368,999.9851,0.3059,-999,3003.769
1000.1101,0.2055,101.4341,85.2271,2444.3472,67.9872,50,1414.9473,8.3011,13,-999,3060.0329,17.9525,0.1725,0.2685,2084.2126,2076.7518,14.3439,2.2918,1,-999,0.3315,0.8057,108.3412,1000.1101,0.3157,-999,3005.6761
1000.2351,0.2039,101.0063,85.225,2445.5466,69.5496,50,1415.1236,8.3011,13,-999,3060.4402,17.9526,0.1686,0.266,2072.102,2082.0358,14.7105,2.2942,1,-999,0.3281,0.8118,108.3456,1000.2351,0.3293,-999,3018.4063
1000.3601,0.2019,100.5088,85.2229,2446.5198,70.5774,50,1415.3,8.3011,13,-999,3060.848,17.9528,0.1562,0.263,2057.6931,2085.7891,15.1509,2.2971,1,-999,0.3241,0.8357,108.35,1000.3601,0.3385,-999,3033.3468
1000.4851,0.1999,99.9773,85.2209,2447.2871,70.2297,50,1415.4763,8.3011,13,-999,3061.2564,17.9529,0.1612,0.2599,2041.9486,2088.279,15.6387,2.3001,1,-999,0.3198,0.8086,108.3545,1000.4851,0.3354,-999,3049.4727
1000.6101,0.1979,99.4458,85.2188,2447.8646,70.5754,50,1415.6527,8.3011,13,-999,3061.6653,17.9531,0.1563,0.2567,2025.8561,2089.6975,16.1449,2.3032,1,-999,0.3156,0.8094,108.3589,1000.6101,0.3385,-999,3065.771
1000.7351,0.196,98.9565,85.2167,2448.3085,71.2255,50,1415.829,8.3011,13,-999,3062.0747,17.9532,0.1471,0.2538,2010.7526,2090.4115,16.6278,2.306,1,-999,0.3117,0.8228,108.3633,1000.7351,0.3443,-999,3080.93
1000.8601,0.1946,98.6089,85.2146,2448.6702,71.4974,50,1416.0054,8.3011,13,-999,3062.4844,17.9534,0.1434,0.2517,1999.9328,2090.7125,16.9805,2.3081,1,-999,0.3089,0.8245,108.3677,1000.8601,0.3468,-999,3091.7904
1000.9851,0.1941,98.473,85.2125,2448.977,70.7656,50,1416.1817,8.3011,13,-999,3062.8943,17.9535,0.1536,0.2509,1995.8642,2090.7418,17.1194,2.3089,1,-999,0.3078,0.7933,108.3721,1000.9851,0.3402,-999,3096.0573
1001.1101,0.1941,98.473,85.2105,2449.2274,68.885,50,1416.358,8.3011,13,-999,3063.3043,17.9537,0.1597,0.2509,1996.2005,2090.4908,17.1173,2.3089,1,-999,0.3078,0.7724,108.3765,1001.1101,0.3235,-999,3096.0573
1001.2351,0.1947,98.6249,85.2084,2449.4239,66.7684,50,1416.5344,8.3011,13,-999,3063.714,17.9539,0.1636,0.2518,2001.4609,2089.967,16.9576,2.308,1,-999,0.309,0.7586,108.381,1001.2351,0.3052,-999,3091.2888
1001.3601,0.1956,98.8586,85.2063,2449.5772,65.7628,50,1416.7107,8.3011,13,-999,3064.1235,17.954,0.166,0.2532,2009.314,2089.2292,16.7164,2.3066,1,-999,0.3109,0.7537,108.3854,1001.3601,0.2967,-999,3083.981
1001.4851,0.1967,99.1469,85.2042,2449.6867,65.859,50,1416.8871,8.3011,13,-999,3064.5327,17.9542,0.167,0.255,2018.8268,2088.2776,16.4248,2.3049,1,-999,0.3132,0.7582,108.3898,1001.4851,0.2975,-999,3075.0134
1001.6101,0.1979,99.4619,85.2021,2449.752,67.1289,50,1417.0634,8.3011,13,-999,3064.9416,17.9543,0.1663,0.2568,2029.0693,2087.1114,16.1132,2.3031,1,-999,0.3157,0.7726,108.3942,1001.6101,0.3083,-999,3065.2747
1001.7351,0.1991,99.7768,85.2,2449.77,69.7462,50,1417.2398,8.3011,13,-999,3065.3501,17.9545,0.1635,0.2587,2039.1857,2085.7134,15.8085,2.3013,1,-999,0.3182,0.7966,108.3986,1001.7351,0.3311,-999,3055.6006
1001.8601,0.2003,100.0919,85.198,2449.7508,73.0356,50,1417.4161,8.3011,13,-999,3065.7584,17.9546,0.1228,0.2605,2049.1859,2084.1184,15.5103,2.2995,1,-999,0.3207,0.9215,108.403,1001.8601,0.3609,-999,3045.9812
1001.9851,0.2015,100.4069,85.1959,2449.6554,74.3706,50,1417.5925,8.3011,13,-999,3066.1663,17.9548,0.106,0.2624,2059.0649,2082.0931,15.2187,2.2977,1,-999,0.3233,0.9757,108.4075,1001.9851,0.3733,-999,3036.4253
1002.1101,0.2024,100.6347,85.1938,2449.4508,73.3371,50,1417.7688,8.3011,13,-999,3066.574,17.9549,0.1189,0.2637,2066.2284,2079.4238,15.0113,2.2964,1,-999,0.3251,0.9476,108.4119,1002.1101,0.3637,-999,3029.5519
1002.2351,0.2028,100.739,85.1917,2449.1369,71.1986,50,1417.9452,8.3011,13,-999,3066.9816,17.9551,0.1475,0.2644,2069.6731,2076.0784,14.9164,2.2958,1,-999,0.3259,0.8675,108.4163,1002.2351,0.3441,-999,3026.4153
1002.3601,0.2026,100.6787,85.1896,2448.6817,69.7123,50,1418.1215,8.3011,13,-999,3067.3892,17.9552,0.1671,0.264,2068.2208,2071.807,14.9682,2.2961,1,-999,0.3254,0.8091,108.4207,1002.3601,0.3308,-999,3028.2279
1002.4851,0.2013,100.3556,85.1875,2448.0484,70.4324,50,1418.2978,8.3011,13,-999,3067.7972,17.9554,0.1583,0.2621,2058.8799,2066.2728,15.2578,2.298,1,-999,0.3228,0.8267,108.4251,1002.4851,0.3372,-999,3037.9774
1002.6101,0.2004,100.1102,85.1855,2447.3044,73.0574,50,1418.4742,8.3011,13,-999,3068.2054,17.9555,0.1225,0.2606,2051.7814,2059.8424,15.4817,2.2994,1,-999,0.3209,0.9231,108.4295,1002.6101,0.3611,-999,3045.4244
1002.7351,0.2004,100.1097,85.1834,2446.5163,74.5559,50,1418.6505,8.3011,13,-999,3068.6136,17.9557,0.1038,0.2606,2052.107,2053.0251,15.4802,2.2994,1,-999,0.3209,0.973,108.434,1002.7351,0.3751,-999,3045.4396
1002.8601,0.2014,100.3614,85.1813,2445.7408,74.4818,50,1418.8269,8.3011,13,-999,3069.0216,17.9558,0.1047,0.2621,2060.0754,2046.309,15.2468,2.2979,1,-999,0.3229,0.9781,108.4384,1002.8601,0.3744,-999,3037.8019
1002.9851,0.2029,100.7631,85.1792,2445.0478,73.5099,50,1419.0032,8.3011,13,-999,3069.4291,17.956,0.1167,0.2645,2072.4357,2040.269,14.8839,2.2956,1,-999,0.3261,0.9578,108.4428,1002.9851,0.3653,-999,3025.6914
1003.1101,0.2044,101.1548,85.1771,2444.4928,72.9853,50,1419.1796,8.3011,13,-999,3069.8363,17.9561,0.1234,0.2668,2084.3137,2035.2779,14.5396,2.2934,1,-999,0.3292,0.9498,108.4472,1003.1101,0.3604,-999,3013.9751
1003.2351,0.2057,101.4845,85.175,2444.0749,73.6866,50,1419.3559,8.3011,13,-999,3070.2431,17.9563,0.1145,0.2688,2094.2305,2031.2749,14.2567,2.2915,1,-999,0.3319,0.9849,108.4516,1003.2351,0.3669,-999,3004.1834
1003.3601,0.2047,101.2455,85.173,2443.7081,75.4988,50,1419.5323,8.3011,13,-999,3070.6502,17.9564,0.0928,0.2673,2087.6439,2027.6603,14.458,2.2929,1,-999,0.33,1,108.456,1003.3601,0.3841,-999,3011.2751
1003.4851,0.2035,100.9074,85.1709,2443.3454,77.175,50,1419.7086,8.3011,13,-999,3071.0576,17.9565,0.0751,0.2654,2078.071,2024.1197,14.7493,2.2948,1,-999,0.3273,1,108.4605,1003.4851,0.4003,-999,3021.3646
1003.6101,0.2026,100.6858,85.1688,2442.9716,77.7483,50,1419.885,8.3011,13,-999,3071.4652,17.9567,0.0695,0.264,2071.8411,2020.5395,14.9433,2.2961,1,-999,0.3255,1,108.4649,1003.6101,0.406,-999,3028.0144
1003.7351,0.2024,100.6228,85.1667,2442.5746,77.0115,50,1420.0613,8.3011,13,-999,3071.8729,17.9568,0.0767,0.2637,2070.3031,2016.8199,14.9976,2.2964,1,-999,0.325,1,108.4693,1003.7351,0.3987,-999,3029.9102
1003.8601,0.2021,100.542,85.1646,2442.1408,75.996,50,1420.2376,8.3011,13,-999,3072.2807,17.957,0.0873,0.2632,2068.2271,2012.8481,15.0682,2.2969,1,-999,0.3243,1,108.4737,1003.8601,0.3889,-999,3032.3452
1003.9851,0.2036,100.9393,85.1626,2441.6648,75.5783,50,1420.414,8.3011,13,-999,3072.6881,17.9571,0.092,0.2656,2080.3778,2008.5489,14.714,2.2946,1,-999,0.3275,1,108.4781,1003.9851,0.3848,-999,3020.4098
1004.1101,0.2055,101.4322,85.1605,2441.1499,75.6716,50,1420.5903,8.3011,13,-999,3073.0949,17.9573,0.0909,0.2685,2095.1161,2003.9279,14.2884,2.2918,1,-999,0.3315,1,108.4826,1004.1101,0.3857,-999,3005.7324
1004.2351,0.207,101.8482,85.1584,2440.5916,76.055,50,1420.7667,8.3011,13,-999,3073.5014,17.9574,0.0867,0.2709,2107.3937,1998.9456,13.9401,2.2895,1,-999,0.3348,1,108.487,1004.2351,0.3894,-999,2993.4554
1004.3601,0.208,102.1099,85.1563,2439.9931,76.1511,50,1420.943,8.301,13,-999,3073.9076,17.9575,0.0857,0.2724,2115.1456,1993.6371,13.7254,2.288,1,-999,0.3369,1,108.4914,1004.3601,0.3903,-999,2985.7834
1004.4851,0.2084,102.2265,85.1542,2439.3688,75.356,50,1421.1194,8.301,13,-999,3074.3137,17.9577,0.0945,0.2731,2118.7662,1988.1444,13.63,2.2874,1,-999,0.3378,1,108.4958,1004.4851,0.3827,-999,2982.3778
1004.6101,0.2087,102.3068,85.1522,2438.7457,73.7837,50,1421.2957,8.301,13,-999,3074.7197,17.9578,0.1132,0.2736,2121.3579,1982.7142,13.5642,2.2869,1,-999,0.3385,1,108.5002,1004.6101,0.3678,9.8792,2980.037
1004.7351,0.2098,102.6053,85.1501,2438.1761,72.2814,50,1421.4721,8.301,13,-999,3075.1254,17.958,0.1327,0.2753,2129.9979,1977.7127,13.3275,2.2853,1,-999,0.3408,0.9635,108.5046,1004.7351,0.3539,-999,2971.3675
1004.8601,0.2104,102.7642,85.148,2437.6999,72.4644,50,1421.6484,8.301,13,-999,3075.531,17.9581,0.1303,0.2763,2134.7198,1973.3658,13.2027,2.2844,1,-999,0.3421,0.9756,108.5091,1004.8601,0.3556,-999,2966.7729
1004.9851,0.2103,102.7337,85.1459,2437.2844,73.8504,50,1421.8247,8.301,13,-999,3075.9366,17.9582,0.1124,0.2761,2134.2256,1969.3921,13.2246,2.2845,1,-999,0.3419,1,108.5135,1004.9851,0.3685,-999,2967.6537
1005.1101,0.21,102.6499,85.1438,2436.8951,75.5606,50,1422.0011,8.301,13,-999,3076.3422,17.9584,0.0922,0.2756,2132.2614,1965.529,13.2879,2.285,1,-999,0.3412,1,108.5179,1005.1101,0.3847,-999,2970.0764
1005.2351,0.2106,102.8097,85.1418,2436.5125,76.7238,50,1422.1774,8.301,13,-999,3076.7477,17.9585,0.0796,0.2765,2137.001,1961.6255,13.1628,2.2841,1,-999,0.3425,1,108.5223,1005.2351,0.3959,-999,2965.46
1005.3601,0.2109,102.8901,85.1397,2436.1398,75.6887,50,1422.3538,8.301,13,-999,3077.1532,17.9586,0.0907,0.277,2139.5463,1957.6995,13.0996,2.2837,1,-999,0.3431,1,108.5267,1005.3601,0.3859,-999,2963.1427
1005.4851,0.2107,102.8415,85.1376,2435.8162,73.6851,50,1422.5301,8.301,13,-999,3077.5586,17.9588,0.1145,0.2767,2138.561,1954.0263,13.1351,2.2839,1,-999,0.3427,1,108.5311,1005.4851,0.3669,-999,2964.543
1005.6101,0.2101,102.6665,85.1355,2435.6192,71.4355,50,1422.7065,8.301,13,-999,3077.9643,17.9589,0.1442,0.2757,2134.0952,1951.1526,13.2684,2.2849,1,-999,0.3413,0.9298,108.5356,1005.6101,0.3462,-999,2969.5962
1005.7351,0.2093,102.4532,85.1334,2435.5753,69.3151,50,1422.8828,8.301,13,-999,3078.3701,17.959,0.1743,0.2744,2128.5312,1949.2301,13.4333,2.2861,1,-999,0.3396,0.833,108.54,1005.7351,0.3273,-999,2975.7787
1005.8601,0.2085,102.2567,85.1314,2435.6775,67.5038,50,1423.0592,8.301,13,-999,3078.7762,17.9592,0.1763,0.2733,2123.3888,1948.1655,13.5873,2.2872,1,-999,0.3381,0.8153,108.5444,1005.8601,0.3115,-999,2981.497
1005.9851,0.207,101.853,85.1293,2435.8992,66.1328,50,1423.2355,8.301,13,-999,3079.1827,17.9593,0.1767,0.2709,2112.3261,1947.7554,13.9119,2.2895,1,-999,0.3348,0.7984,108.5488,1005.9851,0.2998,-999,2993.3144
1006.1101,0.2061,101.5982,85.1272,2436.2146,66.009,50,1423.4119,8.301,13,-999,3079.5894,17.9594,0.176,0.2694,2105.3764,1947.8253,14.1208,2.2909,1,-999,0.3328,0.7938,108.5532,1006.1101,0.2988,-999,3000.8214
1006.2351,0.2058,101.527,85.1251,2436.5252,66.4789,50,1423.5882,8.301,13,-999,3079.9962,17.9596,0.175,0.269,2103.6679,1947.8719,14.1785,2.2913,1,-999,0.3322,0.7968,108.5576,1006.2351,0.3028,-999,3002.9258
1006.3601,0.2065,101.724,85.1231,2436.8099,66.8322,50,1423.7645,8.301,13,-999,3080.4028,17.9597,0.1752,0.2702,2109.6717,1947.7921,14.0128,2.2902,1,-999,0.3338,0.8026,108.5621,1006.3601,0.3058,-999,2997.1103
1006.4851,0.208,102.1066,85.121,2437.0451,66.8355,50,1423.9409,8.301,13,-999,3080.809,17.9599,0.1767,0.2724,2120.8868,1947.4747,13.699,2.288,1,-999,0.3369,0.8078,108.5665,1006.4851,0.3058,-999,2985.8799
1006.6101,0.2092,102.4298,85.1189,2437.1964,66.9087,50,1424.1172,8.301,13,-999,3081.2148,17.96,0.1778,0.2743,2130.2883,1946.7632,13.44,2.2862,1,-999,0.3394,0.813,108.5709,1006.6101,0.3064,-999,2976.4585
1006.7351,0.2104,102.7529,85.1168,2437.2686,68.9501,50,1424.2936,8.301,13,-999,3081.6204,17.9601,0.1761,0.2762,2139.5748,1945.688,13.1868,2.2844,1,-999,0.342,0.8344,108.5753,1006.7351,0.3241,-999,2967.0992
1006.8601,0.2106,102.808,85.1147,2437.2989,71.8802,50,1424.4699,8.301,13,-999,3082.0259,17.9603,0.1381,0.2765,2141.4331,1944.4169,13.1428,2.2841,1,-999,0.3425,0.9533,108.5797,1006.8601,0.3503,-999,2965.509
1006.9851,0.2097,102.5612,85.1127,2437.3176,74.8301,50,1424.6463,8.301,13,-999,3082.4317,17.9604,0.1005,0.2751,2134.9706,1943.0837,13.3321,2.2855,1,-999,0.3405,1,108.5841,1006.9851,0.3777,-999,2972.6451
1007.1101,0.2085,102.2518,85.1106,2437.3507,76.9621,50,1424.8226,8.301,13,-999,3082.8377,17.9605,0.0772,0.2733,2126.6876,1941.8043,13.5743,2.2872,1,-999,0.338,1,108.5886,1007.1101,0.3982,-999,2981.6399
1007.2351,0.208,102.118,85.1085,2437.4202,77.9969,50,1424.999,8.301,13,-999,3083.2439,17.9607,0.0672,0.2725,2123.2678,1940.6835,13.6797,2.288,1,-999,0.3369,1,108.593,1007.2351,0.4084,-999,2985.5466
1007.3601,0.208,102.118,85.1064,2437.5204,79.1017,50,1425.1753,8.301,13,-999,3083.6501,17.9608,0.0575,0.2725,2123.6113,1939.7033,13.678,2.288,1,-999,0.3369,1,108.5974,1007.3601,0.4195,-999,2985.5466
1007.4851,0.208,102.118,85.1043,2437.6371,79.5689,50,1425.3517,8.301,13,-999,3084.0563,17.961,0.0537,0.2725,2123.9548,1938.8036,13.6763,2.288,1,-999,0.3369,1,108.6018,1007.4851,0.4242,-999,2985.5466
1007.6101,0.2071,101.881,85.1023,2437.7726,79.7391,50,1425.528,8.301,13,-999,3084.4627,17.9611,0.0523,0.2711,2117.5818,1938.0035,13.8665,2.2893,1,-999,0.335,1,108.6062,1007.6101,0.4259,-999,2992.4917
1007.7351,0.2057,101.5102,85.1002,2437.9306,79.8771,50,1425.7043,8.301,13,-999,3084.8695,17.9612,0.0512,0.2689,2107.2905,1937.3156,14.1715,2.2914,1,-999,0.3321,1,108.6106,1007.7351,0.4273,-999,3003.4228
1007.8601,0.2042,101.1008,85.0981,2438.1198,80.1999,50,1425.8807,8.301,13,-999,3085.2767,17.9614,0.0488,0.2665,2095.7082,1936.7755,14.5175,2.2937,1,-999,0.3288,1,108.6151,1007.8601,0.4306,-999,3015.5849
1007.9851,0.2027,100.7125,85.096,2438.347,80.9066,50,1426.057,8.301,13,-999,3085.6843,17.9615,0.0437,0.2642,2084.5596,1936.4163,14.8548,2.2959,1,-999,0.3257,1,108.6195,1007.9851,0.4379,-999,3027.2116
1008.1101,0.2015,100.391,85.0939,2438.633,82.661,50,1426.2334,8.301,13,-999,3086.0923,17.9617,0.0328,0.2623,2075.2516,1936.342,15.1406,2.2978,1,-999,0.3231,1,108.6239,1008.1101,0.4563,-999,3036.9062
1008.2351,0.2008,100.2065,85.0919,2438.9896,83.4996,50,1426.4097,8.301,13,-999,3086.5004,17.9618,0.0283,0.2612,2069.9985,1936.6088,15.3067,2.2988,1,-999,0.3217,0.9998,108.6283,1008.2351,0.4652,-999,3042.4977
1008.3601,0.2,99.9932,85.0898,2439.4216,83.7391,50,1426.5861,8.301,13,-999,3086.9087,17.962,0.0271,0.26,2063.82,1937.2365,15.5018,2.3,1,-999,0.3199,0.9885,108.6327,1008.3601,0.4678,-999,3048.9878
1008.4851,0.1983,99.541,85.0877,2439.9217,83.2035,50,1426.7624,8.301,13,-999,3087.3175,17.9621,0.0298,0.2573,2050.153,1938.1833,15.9272,2.3026,1,-999,0.3163,0.9863,108.6372,1008.4851,0.462,-999,3062.8389
1008.6101,0.1953,98.7955,85.0856,2440.4655,82.1806,50,1426.9388,8.3009,13,-999,3087.7271,17.9623,0.0355,0.2528,2026.8348,1939.3294,16.66,2.307,1,-999,0.3104,0.9858,108.6416,1008.6101,0.4512,-999,3085.9508
1008.7351,0.1924,98.0401,85.0835,2441.0011,82.1133,50,1427.1151,8.3009,13,-999,3088.1374,17.9624,0.0359,0.2484,2002.4598,1940.4368,17.443,2.3114,1,-999,0.3043,0.9648,108.646,1008.7351,0.4505,-999,3109.728
1008.8601,0.191,97.6842,85.0815,2441.4193,83.0548,50,1427.2914,8.3009,13,-999,3088.5482,17.9626,0.0306,0.2462,1990.8859,1940.9964,17.8256,2.3135,1,-999,0.3015,0.9353,108.6504,1008.8601,0.4604,-999,3121.0579
1008.9851,0.1899,97.4076,85.0794,2441.6273,84.5809,50,1427.4678,8.3009,13,-999,3088.9592,17.9628,0.0233,0.2446,1981.8447,1940.4977,18.1292,2.3152,1,-999,0.2993,0.898,108.6548,1008.9851,0.4769,-999,3129.9205
1009.1101,0.1887,97.116,85.0773,2441.5469,85.0684,50,1427.6441,8.3009,13,-999,3089.3705,17.9629,0.0212,0.2428,1972.177,1938.3653,18.456,2.3169,1,-999,0.2969,0.8811,108.6592,1009.1101,0.4822,-999,3139.3184
1009.2351,0.1873,96.7405,85.0752,2441.3184,83.6458,50,1427.8205,8.3009,13,-999,3089.7823,17.9631,0.0276,0.2406,1959.4518,1935.3137,18.8876,2.3191,1,-999,0.2939,0.8973,108.6637,1009.2351,0.4668,-999,3151.5038
1009.3601,0.1849,96.1635,85.0731,2441.1311,80.4055,50,1427.9968,8.3009,13,-999,3090.1946,17.9633,0.0473,0.2371,1939.3162,1932.5573,19.5755,2.3226,1,-999,0.2893,0.9274,108.6681,1009.3601,0.4327,-999,3170.4134
1009.4851,0.1793,94.7906,85.0711,2441.0833,77.4594,50,1428.1732,8.3009,13,-999,3090.6084,17.9635,0.0723,0.2288,1888.912,1930.674,21.3368,2.331,1,-999,0.2783,0.8812,108.6725,1009.4851,0.4031,-999,3216.3321
1009.6101,0.1719,92.9884,85.069,2441.1982,76.1493,50,1428.3495,8.3009,13,-999,3091.0242,17.9636,0.0857,0.2179,1818.0055,1929.7091,23.9383,2.3422,1,-999,0.2639,0.8148,108.6769,1009.6101,0.3903,-999,3278.6675
1009.7351,0.1649,91.3447,85.0669,2441.4274,75.4228,50,1428.5259,8.3009,13,-999,3091.4419,17.9638,0.0937,0.2078,1748.3603,1929.3345,26.6387,2.3526,1,-999,0.2508,0.7597,108.6813,1009.7351,0.3833,-999,3337.6654
1009.8601,0.1563,89.3772,85.0648,2441.69,74.3114,50,1428.7022,8.3009,13,-999,3091.8619,17.9641,0.1067,0.1957,1658.011,1929.1203,30.3528,2.3655,1,-999,0.235,0.6893,108.6857,1009.8601,0.3728,-999,3411.139
1009.9851,0.1461,87.0909,85.0628,2441.9242,71.9678,50,1428.8786,8.3009,13,-999,3092.2846,17.9643,0.1051,0.1814,1542.4036,1928.7574,35.4543,2.3809,1,-999,0.2167,0.6459,108.6902,1009.9851,0.3511,-999,3500.6878
1010.1101,0.1391,85.567,85.0607,2442.1222,67.87,50,1429.0549,8.3009,13,-999,3092.7091,17.9645,0.1062,0.1718,1458.4132,1928.2009,39.4106,2.3914,1,-999,0.2045,0.6137,108.6946,1010.1101,0.3147,-999,3563.033
1010.2351,0.136,84.9151,85.0586,2442.3384,67.0397,50,1429.2312,8.3009,13,-999,3093.1345,17.9648,0.1049,0.1677,1420.7814,1927.73,41.2561,2.396,1,-999,0.1993,0.603,108.699,1010.2351,0.3075,-999,3590.3867
1010.3601,0.1364,85.001,85.0565,2442.5809,68.0763,50,1429.4076,8.3009,13,-999,3093.5598,17.965,0.1031,0.1682,1426.144,1927.3924,41.0015,2.3954,1,-999,0.2,0.6087,108.7034,1010.3601,0.3165,-999,3586.7584
1010.4851,0.1409,85.9735,85.0545,2442.8218,70.1746,50,1429.5839,8.3009,13,-999,3093.9838,17.9653,0.1034,0.1744,1482.3923,1927.0543,38.2915,2.3886,1,-999,0.2078,0.6276,108.7078,1010.4851,0.3349,-999,3546.1863
1010.6101,0.1487,87.6804,85.0524,2443.0259,72.4563,50,1429.7603,8.3009,13,-999,3094.4058,17.9655,0.1069,0.1851,1575.0011,1926.5445,34.0268,2.3769,1,-999,0.2214,0.6546,108.7122,1010.6101,0.3555,-999,3477.1517
1010.7351,0.1575,89.644,85.0503,2443.1763,74.2597,50,1429.9366,8.3009,13,-999,3094.8254,17.9657,0.1074,0.1973,1672.9913,1925.7769,29.789,2.3637,1,-999,0.2372,0.6946,108.7167,1010.7351,0.3723,-999,3400.9867
1010.8601,0.1621,90.6946,85.0482,2443.2737,75.8754,50,1430.113,8.3009,13,-999,3095.2439,17.9659,0.0887,0.2038,1722.1514,1924.7484,27.7741,2.3569,1,-999,0.2456,0.752,108.7211,1010.8601,0.3877,-999,3361.5899
1010.9851,0.1638,91.0824,85.0461,2443.3454,76.7932,50,1430.2893,8.3009,13,-999,3095.6618,17.9661,0.0789,0.2062,1739.9366,1923.5775,27.0688,2.3543,1,-999,0.2487,0.7752,108.7255,1010.9851,0.3966,-999,3347.2773
1011.1101,0.1639,91.1264,85.0441,2443.4076,77.0675,50,1430.4657,8.3009,13,-999,3096.0798,17.9663,0.0762,0.2065,1742.2199,1922.3431,26.9871,2.3541,1,-999,0.249,0.7796,108.7299,1011.1101,0.3993,-999,3345.6611
1011.2351,0.1626,90.8165,85.042,2443.4216,77.1162,50,1430.642,8.3009,13,-999,3096.4981,17.9665,0.0757,0.2046,1728.6329,1920.8343,27.541,2.3561,1,-999,0.2465,0.7722,108.7343,1011.2351,0.3997,-999,3357.0777
1011.3601,0.1598,90.162,85.0399,2443.3646,77.4704,50,1430.8183,8.3009,13,-999,3096.9171,17.9667,0.0722,0.2005,1698.945,1918.9165,28.7589,2.3603,1,-999,0.2413,0.7591,108.7387,1011.3601,0.4032,-999,3381.4473
1011.4851,0.1558,89.2483,85.0378,2443.2341,78.6931,50,1430.9947,8.3009,13,-999,3097.3372,17.967,0.061,0.1949,1655.8827,1916.5556,30.5676,2.3663,1,-999,0.234,0.7432,108.7432,1011.4851,0.4154,-999,3416.0656
1011.6101,0.1519,88.378,85.0357,2443.0036,81.8557,50,1431.171,8.3009,13,-999,3097.7583,17.9672,0.0375,0.1895,1613.19,1913.6039,32.4147,2.3721,1,-999,0.227,0.7117,108.7476,1011.6101,0.4478,-999,3449.7052
1011.7351,0.148,87.5078,85.0337,2442.6654,84.0111,50,1431.3474,8.3009,13,-999,3098.1805,17.9674,0.0258,0.184,1568.7676,1909.9984,34.3932,2.378,1,-999,0.2201,0.6598,108.752,1011.7351,0.4707,-999,3484.01
1011.8601,0.1448,86.8125,85.0316,2442.2221,86.0496,50,1431.5237,8.3009,13,-999,3098.6035,17.9676,0.0175,0.1797,1532.031,1905.7234,36.075,2.3828,1,-999,0.2145,0.6271,108.7564,1011.8601,0.4931,-999,3511.9142
1011.9851,0.1433,86.4836,85.0295,2441.72,87.707,50,1431.7001,8.3009,13,-999,3099.027,17.9679,0.0125,0.1776,1514.3941,1901.0683,36.9015,2.385,1,-999,0.2119,0.8629,108.7608,1011.9851,0.5118,-999,3525.2701
1012.1101,0.1442,86.6775,85.0274,2441.2117,88.596,50,1431.8764,8.3009,13,-999,3099.4501,17.9681,0.0103,0.1788,1525.3106,1896.39,36.4044,2.3837,1,-999,0.2134,0.9658,108.7652,1012.1101,0.522,-999,3517.384
1012.2351,0.1479,87.4759,85.0254,2440.7497,89.4231,50,1432.0528,8.3009,13,-999,3099.8724,17.9683,0.0086,0.1838,1568.3286,1892.0563,34.4515,2.3782,1,-999,0.2198,0.9952,108.7697,1012.2351,0.5317,-999,3485.2805
1012.3601,0.1532,88.668,85.0233,2440.399,89.347,50,1432.2291,8.3009,13,-999,3100.2931,17.9686,0.0087,0.1913,1629.5882,1888.5072,31.7602,2.3702,1,-999,0.2293,0.9943,108.7741,1012.3601,0.5308,-999,3438.4225
1012.4851,0.1557,89.2454,85.0212,2440.1618,87.8797,50,1432.4055,8.3009,13,-999,3100.7133,17.9688,0.012,0.1948,1658.2641,1885.6835,30.5433,2.3664,1,-999,0.234,0.9071,108.7785,1012.4851,0.5138,-999,3416.1766
1012.6101,0.1554,89.1666,85.0191,2440.04,85.4749,50,1432.5818,8.3009,13,-999,3101.1335,17.969,0.0196,0.1944,1654.7515,1883.532,30.7018,2.3669,1,-999,0.2333,0.6774,108.7829,1012.6101,0.4867,-999,3419.1956
1012.7351,0.1533,88.6819,85.0171,2440.0297,82.6542,50,1432.7581,8.3009,13,-999,3101.5542,17.9692,0.0328,0.1914,1631.2184,1881.9871,31.7186,2.3701,1,-999,0.2295,0.7072,108.7873,1012.7351,0.4562,-999,3437.8836
1012.8601,0.1513,88.2319,85.015,2440.1138,79.8435,50,1432.9345,8.3009,13,-999,3101.9756,17.9694,0.0515,0.1886,1608.9182,1880.936,32.6977,2.3731,1,-999,0.2259,0.7191,108.7918,1012.8601,0.427,-999,3455.4175
1012.9851,0.1516,88.3123,85.0129,2440.2901,77.1213,50,1433.1108,8.3008,13,-999,3102.3968,17.9697,0.0756,0.189,1613.3044,1880.3407,32.5154,2.3726,1,-999,0.2265,0.7107,108.7962,1012.9851,0.3998,-999,3452.2716
1013.1101,0.1575,89.6424,85.0108,2440.5587,75.1839,50,1433.2872,8.3008,13,-999,3102.8164,17.9699,0.0964,0.1973,1678.9266,1880.1801,29.7223,2.3637,1,-999,0.2371,0.7147,108.8006,1013.1101,0.3811,-999,3401.0474
