DEPTH,AC,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1149.375,83.39,-999,0.1287,83.39,74.8749,2895.3772,49.92,42,1623.182,8.2861,10.0979,-999,3534.8489,18.0449,0.129,0.1579,1908.3798,2000.7426,7.04,2.4069,1,18.4,0.1871,1,142.345,1149.375,0.23,-999,3656.0505
1149.5,84.15,-999,0.1324,84.15,74.8726,2896.0739,50.42,42,1623.3583,8.2861,10.0979,-999,3535.2752,18.0451,0.1323,0.1628,1930.6543,2001.7375,7.07,2.4014,1,18.41,0.1932,1,142.3487,1149.5,0.2348,11.3661,3623.0309
1149.625,84.84,-999,0.1357,84.84,74.8703,2897.1247,51.1,42,1623.5347,8.2861,10.0979,-999,3535.7007,18.0453,0.1347,0.1672,1950.4815,2003.5832,7.1,2.3965,1,18.19,0.1987,1,142.3523,1149.625,0.2413,-999,3593.5649
1149.75,85.2,-999,0.1373,85.2,74.868,2898.2485,51.53,42,1623.711,8.2861,10.0979,-999,3536.1257,18.0455,0.1357,0.1695,1960.8112,2005.605,7.13,2.394,1,17.86,0.2016,1,142.3559,1149.75,0.2454,-999,3578.3809
1149.875,85.47,-999,0.1386,85.47,74.8658,2899.2784,51.54,42,1623.8874,8.2861,10.0979,-999,3536.5504,18.0457,0.1372,0.1712,1968.5626,2007.402,7.15,2.3921,1,17.54,0.2038,1,142.3596,1149.875,0.2455,-999,3567.0767
1150,85.47,-999,0.1386,85.47,74.8635,2900.2177,51.36,42,1624.0637,8.2861,10.0979,-999,3536.975,18.046,0.1376,0.1712,1968.856,2008.9819,7.18,2.3921,1,17.36,0.2038,1,142.3632,1150,0.2438,-999,3567.0767
1150.125,85.73,-999,0.1398,85.73,74.8611,2900.996,50.85,42,1624.2401,8.2861,10.0979,-999,3537.3994,18.0462,0.1402,0.1728,1976.2781,2010.1759,7.21,2.3903,1,17.04,0.2058,1,142.3668,1150.125,0.2389,-999,3556.2586
1150.25,85.2,-999,0.1373,85.2,74.8589,2901.5921,50.66,42,1624.4164,8.2861,10.0979,-999,3537.8244,18.0464,0.1377,0.1695,1961.9809,2010.9317,7.24,2.394,1,17.09,0.2016,1,142.3704,1150.25,0.237,-999,3578.3809
1150.375,83.99,-999,0.1317,83.99,74.8566,2902.1509,50.49,42,1624.5928,8.2861,10.0979,-999,3538.251,18.0466,0.1312,0.1618,1928.0952,2011.5962,7.28,2.4025,1,16.77,0.1919,1,142.3741,1150.375,0.2354,-999,3629.9327
1150.5,83.66,-999,0.1301,83.66,74.8543,2902.7861,50.34,42,1624.7691,8.2861,10.0979,-999,3538.6779,18.0468,0.1296,0.1597,1918.8487,2012.4432,7.27,2.4049,1,16.79,0.1893,1,142.3777,1150.5,0.234,-999,3644.2511
1150.625,84.81,-999,0.1355,84.81,74.852,2903.6405,49.81,42,1624.9454,8.2861,10.0979,-999,3539.1034,18.047,0.1374,0.167,1951.9748,2013.8187,7.25,2.3967,1,17.01,0.1985,1,142.3813,1150.625,0.229,-999,3594.8361
1150.75,86.52,-999,0.1435,86.52,74.8497,2904.7526,49.16,42,1625.1218,8.2861,10.0979,-999,3539.5268,18.0472,0.1483,0.1778,1999.0894,2015.8156,7.24,2.3848,1,17.39,0.2122,1,142.3849,1150.75,0.2229,-999,3523.787
1150.875,88.23,-999,0.1513,88.23,74.8474,2905.9647,49.14,42,1625.2981,8.2861,10.0979,-999,3539.9481,18.0474,0.1578,0.1886,2043.9534,2018.0559,7.22,2.3731,1,17.66,0.2258,1,142.3886,1150.875,0.2227,-999,3455.4919
1151,89.22,-999,0.1557,89.22,74.8451,2907.1126,49.15,42,1625.4745,8.2861,10.0979,-999,3540.3682,18.0476,0.1631,0.1947,2069.0846,2020.1437,7.2,2.3665,1,17.97,0.2338,1,142.3922,1151,0.2228,-999,3417.1492
1151.125,89.18,-999,0.1555,89.18,74.8428,2907.8121,49.21,42,1625.6508,8.2861,10.0979,-999,3540.7884,18.0478,0.1627,0.1945,2068.3952,2021.1552,7.19,2.3668,1,18.09,0.2334,1,142.3958,1151.125,0.2233,-999,3418.6819
1151.25,88.27,-999,0.1514,88.27,74.8405,2907.9642,49.87,42,1625.8272,8.2861,10.0979,-999,3541.2097,18.0479,0.1564,0.1888,2045.866,2020.8508,7.17,2.3729,1,18.09,0.2262,1,142.3994,1151.25,0.2295,-999,3453.926
1151.375,86.64,-999,0.144,86.64,74.8382,2907.5396,51.14,42,1626.0035,8.2861,10.0979,-999,3541.6329,18.0481,0.1447,0.1786,2003.7651,2019.1592,7.15,2.384,1,17.88,0.2131,1,142.4031,1151.375,0.2417,-999,3518.9064
1151.5,85.04,-999,0.1366,85.04,74.8359,2906.8838,52.12,42,1626.1799,8.2861,10.0979,-999,3542.0581,18.0483,0.1335,0.1685,1960.4519,2016.9093,7.14,2.3951,1,18.06,0.2003,1,142.4067,1151.5,0.2512,-999,3585.1135
1151.625,83.33,-999,0.1285,83.33,74.8336,2906.3248,53.02,42,1626.3562,8.2861,10.0979,-999,3542.4855,18.0486,0.1216,0.1576,1911.8081,2014.8885,7.12,2.4073,1,18.23,0.1866,1,142.4103,1151.625,0.26,-999,3658.6829
1151.75,83.33,-999,0.1285,83.33,74.8313,2906.0894,52.93,42,1626.5326,8.2861,10.0979,-999,3542.9129,18.0488,0.1218,0.1576,1912.0971,2013.6446,7.1,2.4073,1,18.35,0.1866,1,142.414,1151.75,0.2591,-999,3658.6829
1151.875,83.5,-999,0.1293,83.5,74.8291,2906.1673,53.5,42,1626.7089,8.2861,10.0979,-999,3543.3401,18.049,0.1215,0.1586,1917.3636,2013.1532,7.09,2.4061,1,18.33,0.188,1,142.4176,1151.875,0.2648,-999,3651.2341
1152,84.05,-999,0.1319,84.05,74.8268,2906.5398,54.24,42,1626.8852,8.2861,10.0979,-999,3543.7665,18.0492,0.1229,0.1622,1933.5879,2013.3703,7.07,2.4021,1,18.55,0.1924,1,142.4212,1152,0.2723,-999,3627.3414
1152.125,84.67,-999,0.1349,84.67,74.8245,2906.9694,55.51,42,1627.0616,8.2861,10.0979,-999,3544.1922,18.0494,0.1235,0.1661,1951.5327,2013.7256,7.05,2.3977,1,18.78,0.1974,1,142.4248,1152.125,0.2852,-999,3600.7801
1152.25,84.66,-999,0.1348,84.66,74.8222,2907.2803,56.71,42,1627.2379,8.2861,10.0979,-999,3544.6179,18.0496,0.1205,0.166,1951.5425,2013.7957,7.04,2.3978,1,18.93,0.1973,1,142.4285,1152.25,0.2978,-999,3601.2054
1152.375,84.42,-999,0.1337,84.42,74.8199,2907.4479,56.72,42,1627.4143,8.2861,10.0979,-999,3545.0439,18.0498,0.1191,0.1645,1945.0357,2013.5212,7.02,2.3995,1,18.41,0.1954,1,142.4321,1152.375,0.2979,-999,3611.4434
1152.5,83.84,-999,0.1309,83.84,74.8176,2907.5116,55.61,42,1627.5906,8.2861,10.0979,-999,3545.4706,18.0501,0.1184,0.1608,1928.6934,2012.9962,7,2.4036,1,17.91,0.1907,1,142.4357,1152.5,0.2863,-999,3636.4271
1152.625,83.62,-999,0.1299,83.62,74.8153,2907.6787,55.95,42,1627.767,8.2861,10.0979,-999,3545.8976,18.0503,0.1163,0.1594,1922.5984,2012.7189,6.99,2.4052,1,17.57,0.189,1,142.4393,1152.625,0.2898,-999,3645.9944
1152.75,83.85,-999,0.131,83.85,74.813,2908.1646,56.44,42,1627.9433,8.2861,10.0979,-999,3546.3243,18.0505,0.1165,0.1609,1929.5631,2013.2078,6.97,2.4035,1,17.6,0.1908,1,142.443,1152.75,0.2949,-999,3635.9934
1152.875,84.53,-999,0.1342,84.53,74.8107,2909.0722,56.63,42,1628.1197,8.2861,10.0979,-999,3546.7502,18.0507,0.1199,0.1652,1949.324,2014.7112,6.96,2.3987,1,17.6,0.1962,1,142.4466,1152.875,0.2969,-999,3606.7437
1153,85.09,-999,0.1369,85.09,74.8084,2910.7289,56.42,42,1628.296,8.2861,10.0979,-999,3547.1753,18.0509,0.1237,0.1688,1965.3606,2018.0155,6.94,2.3947,1,17.77,0.2007,1,142.4502,1153,0.2947,-999,3583.0068
1153.125,85.73,-999,0.1398,85.73,74.8061,2912.2642,55.52,42,1628.4723,8.2861,10.0979,-999,3547.5997,18.0511,0.1294,0.1728,1983.335,2021.0295,6.88,2.3903,1,17.95,0.2058,1,142.4538,1153.125,0.2853,-999,3556.2586
1153.25,85.47,-999,0.1386,85.47,74.8038,2914.3609,55.23,42,1628.6487,8.2861,10.0979,-999,3548.0243,18.0513,0.1287,0.1712,1976.485,2025.3923,6.8,2.3921,1,18.12,0.2038,1,142.4575,1153.25,0.2824,-999,3567.0767
1153.375,84.93,-999,0.1361,84.93,74.8015,2915.7361,55.79,42,1628.825,8.2861,10.0979,-999,3548.4497,18.0515,0.1242,0.1678,1961.7657,2028.0206,6.72,2.3959,1,17.93,0.1994,1,142.4611,1153.375,0.2881,-999,3589.7568
1153.5,84.67,-999,0.1349,84.67,74.7993,2916.4437,55.39,42,1629.0014,8.2861,10.0979,-999,3548.8754,18.0517,0.1237,0.1661,1954.7432,2029.0445,6.64,2.3977,1,17.73,0.1974,1,142.4647,1153.5,0.284,-999,3600.7801
1153.625,84.93,-999,0.1361,84.93,74.797,2916.2235,54.93,42,1629.1777,8.2861,10.0979,-999,3549.3007,18.0519,0.1263,0.1678,1962.3506,2027.8391,6.57,2.3959,1,17.34,0.1994,1,142.4683,1153.625,0.2793,-999,3589.7568
1153.75,85.84,-999,0.1403,85.84,74.7947,2915.139,54.48,42,1629.3541,8.2861,10.0979,-999,3549.725,18.0521,0.1326,0.1735,1987.8134,2024.5582,6.52,2.3895,1,16.73,0.2067,1,142.472,1153.75,0.2747,-999,3551.7014
1153.875,86.73,-999,0.1445,86.73,74.7924,2913.4872,53.98,42,1629.5304,8.2861,10.0979,-999,3550.1481,18.0523,0.1387,0.1792,2012.0893,2019.9146,6.46,2.3833,1,16.53,0.2138,1,142.4756,1153.875,0.2696,-999,3515.2548
1154,87.61,-999,0.1485,87.61,74.7901,2911.7045,53.95,42,1629.7068,8.2861,10.0979,-999,3550.5701,18.0525,0.1437,0.1847,2035.5027,2014.9573,6.41,2.3773,1,16.53,0.2209,1,142.4792,1154,0.2693,-999,3479.9458
1154.125,88.5,-999,0.1525,88.5,74.7878,2910.0855,53.64,42,1629.8831,8.2861,10.0979,-999,3550.9911,18.0527,0.1493,0.1902,2058.5988,2010.3945,6.36,2.3713,1,16.67,0.228,1,142.4829,1154.125,0.2662,-999,3444.9497
1154.25,89.47,-999,0.1567,89.47,74.7855,2908.7623,53.17,42,1630.0595,8.2861,10.0979,-999,3551.411,18.0529,0.1556,0.1962,2083.104,2006.5441,6.31,2.3649,1,16.8,0.2358,1,142.4865,1154.25,0.2615,-999,3407.6009
1154.375,89.73,-999,0.1579,89.73,74.7832,2907.8861,52.65,42,1630.2358,8.2861,10.0979,-999,3551.8305,18.0531,0.1581,0.1979,2089.7831,2003.768,6.29,2.3632,1,16.94,0.2378,1,142.4901,1154.375,0.2564,-999,3397.7271
1154.5,90.17,-999,0.1598,90.17,74.7809,2907.3983,51.46,42,1630.4121,8.2861,10.0979,-999,3552.2495,18.0532,0.1631,0.2006,2100.7736,2001.9262,6.32,2.3603,1,17.06,0.2414,1,142.4937,1154.5,0.2447,-999,3381.1473
1154.625,90,-999,0.1591,90,74.7786,2907.0973,51.6,42,1630.5885,8.2861,10.0979,-999,3552.6688,18.0534,0.1619,0.1995,2096.9616,2000.533,6.34,2.3614,1,17.07,0.24,1,142.4974,1154.625,0.2461,-999,3387.5339
1154.75,89.5,-999,0.1569,89.5,74.7763,2906.8105,51.7,42,1630.7648,8.2861,10.0979,-999,3553.0886,18.0536,0.159,0.1964,2085.0475,1999.173,6.36,2.3647,1,17.17,0.236,1,142.501,1154.75,0.2471,-999,3406.4586
1154.875,88.93,-999,0.1543,88.93,74.7741,2906.4372,51.79,42,1630.9412,8.2861,10.0979,-999,3553.5091,18.0538,0.1557,0.1929,2071.2105,1997.6036,6.38,2.3685,1,17.28,0.2314,1,142.5046,1154.875,0.248,-999,3428.2925
1155,86.75,-999,0.1445,86.75,74.7717,2906.0456,51.87,42,1631.1175,8.2861,10.0979,-999,3553.9322,18.054,0.1437,0.1793,2015.2833,1995.9866,6.41,2.3832,1,17.39,0.214,1,142.5082,1155,0.2487,-999,3514.4444
1155.125,84.67,-999,0.1349,84.67,74.7695,2905.6651,51.94,42,1631.2939,8.2861,10.0979,-999,3554.3579,18.0542,0.1318,0.1661,1958.5314,1994.3923,6.43,2.3977,1,17.5,0.1974,1,142.5119,1155.125,0.2494,-999,3600.7801
1155.25,82.53,-999,0.1246,82.53,74.7672,2905.3762,51.94,42,1631.4702,8.2861,10.0979,-999,3554.7863,18.0544,0.1195,0.1524,1896.3477,1993.0144,6.44,2.4131,1,17.61,0.1802,1,142.5155,1155.25,0.2494,-999,3694.1482
1155.375,81.47,-999,0.1194,81.47,74.7649,2905.2945,51.94,42,1631.6466,8.2861,10.0979,-999,3555.2161,18.0546,0.1132,0.1456,1864.1609,1992.1328,6.43,2.4209,1,17.72,0.1718,1,142.5191,1155.375,0.2494,-999,3742.2125
1155.5,82.8,-999,0.1259,82.8,74.7626,2905.436,51.96,42,1631.8229,8.2861,10.0979,-999,3555.6441,18.0549,0.121,0.1542,1905.0291,1991.79,6.4,2.4111,1,17.83,0.1824,1,142.5227,1155.5,0.2496,-999,3682.102
1155.625,85.18,-999,0.1373,85.18,74.7603,2905.8015,51.42,42,1631.9993,8.2861,10.0979,-999,3556.0691,18.0551,0.1359,0.1694,1974.0165,1991.9904,6.37,2.3941,1,17.89,0.2014,1,142.5264,1155.625,0.2444,-999,3579.221
1155.75,89.1,-999,0.1551,89.1,74.758,2906.4201,51.13,42,1632.1756,8.2861,10.0979,-999,3556.4894,18.0552,0.1582,0.194,2077.5654,1992.8063,6.35,2.3673,1,17.95,0.2328,1,142.53,1155.75,0.2416,-999,3421.7514
1155.875,93.93,-999,0.1758,93.93,74.7557,2907.1673,51.06,42,1632.3519,8.2861,10.0979,-999,3556.9042,18.0554,0.1812,0.2236,2190.4661,1993.9392,6.32,2.3363,1,18.01,0.2714,1,142.5336,1155.875,0.2409,-999,3245.8006
1156,98.86,-999,0.1956,98.86,74.7534,2907.9846,50.91,42,1632.5283,8.2861,10.0979,-999,3557.3137,18.0555,0.2009,0.2532,2291.7089,1995.2484,6.29,2.3066,1,18.08,0.3109,0.9799,142.5372,1156,0.2394,-999,3083.9374
1156.125,101.2,-999,0.2045,101.2,74.7511,2908.7696,50.76,42,1632.7046,8.2861,10.0979,-999,3557.7208,18.0556,0.2099,0.2671,2335.6667,1996.483,6.26,2.2932,1,18.13,0.3296,0.9548,142.5409,1156.125,0.238,-999,3012.6289
1156.25,102,-999,0.2076,102,74.7489,2909.583,49.5,42,1632.881,8.2861,10.0979,-999,3558.1271,18.0557,0.2147,0.2718,2350.3331,1997.7874,6.24,2.2886,1,18.07,0.336,0.9564,142.5445,1156.25,0.2261,-999,2989.0005
1156.375,99.6,-999,0.1985,99.6,74.7466,2910.5312,49.13,42,1633.0573,8.2861,10.0979,-999,3558.5359,18.0559,0.2063,0.2576,2306.7314,1999.4129,6.21,2.3023,1,17.96,0.3168,0.991,142.5481,1156.375,0.2226,-999,3061.0246
1156.5,95.4,-999,0.1819,95.4,74.7443,2911.6851,49.12,42,1633.2337,8.2861,10.0979,-999,3558.949,18.056,0.19,0.2325,2223.4718,2001.5271,6.14,2.3272,1,17.85,0.2832,1,142.5518,1156.5,0.2225,-999,3195.7867
1156.625,91.54,-999,0.1657,91.54,74.742,2913.1081,49.09,42,1633.41,8.2861,10.0979,-999,3559.3665,18.0562,0.1742,0.209,2138.4223,2004.2831,6.08,2.3514,1,17.75,0.2523,1,142.5554,1156.625,0.2222,-999,3330.5446
1156.75,87.87,-999,0.1496,87.87,74.7397,2914.7142,49.89,42,1633.5864,8.2861,10.0979,-999,3559.7882,18.0564,0.1542,0.1863,2048.7766,2007.4739,6.01,2.3756,1,17.64,0.223,1,142.559,1156.75,0.2297,-999,3469.6489
1156.875,86.04,-999,0.1413,86.04,74.7374,2916.3158,51.46,42,1633.7627,8.2861,10.0979,-999,3560.2122,18.0566,0.1406,0.1748,2000.6094,2010.6509,5.94,2.3881,1,17.53,0.2083,1,142.5626,1156.875,0.2447,-999,3543.4455
1157,85.95,-999,0.1409,85.95,74.7351,2917.8182,52.64,42,1633.939,8.2861,10.0979,-999,3560.6363,18.0568,0.1375,0.1742,1998.4541,2013.5895,5.87,2.3887,1,17.41,0.2076,1,142.5663,1157,0.2563,-999,3547.1559
1157.125,87.17,-999,0.1465,87.17,74.7328,2919.1852,53.88,42,1634.1154,8.2861,10.0979,-999,3561.0589,18.057,0.1414,0.1819,2031.4318,2016.2043,5.84,2.3803,1,17.1,0.2174,1,142.5699,1157.125,0.2686,-999,3497.5112
1157.25,88.37,-999,0.1519,88.37,74.7305,2920.4239,54.06,42,1634.2917,8.2861,10.0979,-999,3561.48,18.0571,0.1476,0.1894,2062.7826,2018.5129,5.83,2.3722,1,16.85,0.227,1,142.5735,1157.25,0.2704,-999,3450.0175
1157.375,90.62,-999,0.1618,90.62,74.7282,2921.5772,53.06,42,1634.4681,8.2861,10.0979,-999,3561.8985,18.0573,0.162,0.2034,2118.5551,2020.6197,5.82,2.3573,1,16.61,0.245,1,142.5771,1157.375,0.2604,-999,3364.3572
1157.5,92.93,-999,0.1717,92.93,74.726,2922.661,52,42,1634.6444,8.2861,10.0979,-999,3562.3144,18.0575,0.1757,0.2176,2172.3425,2022.5631,5.81,2.3425,1,16.38,0.2634,1,142.5808,1157.5,0.25,-999,3280.728
1157.625,94,-999,0.1761,94,74.7237,2923.7176,50.93,42,1634.8208,8.2861,10.0979,-999,3562.7291,18.0576,0.1817,0.224,2196.3167,2024.4428,5.8,2.3359,1,16.48,0.272,1,142.5844,1157.625,0.2396,-999,3243.3835
1157.75,93.73,-999,0.175,93.73,74.7214,2924.7273,49.86,42,1634.9971,8.2861,10.0979,-999,3563.1441,18.0578,0.1822,0.2224,2190.7165,2026.2093,5.78,2.3375,1,16.44,0.2698,1,142.588,1157.75,0.2294,-999,3252.7264
1157.875,93.47,-999,0.1739,93.47,74.7191,2925.7649,48.79,42,1635.1735,8.2861,10.0979,-999,3563.5594,18.0579,0.1826,0.2208,2185.2937,2028.0428,5.77,2.3392,1,16.37,0.2678,1,142.5916,1157.875,0.2194,-999,3261.7744
1158,92.67,-999,0.1705,92.67,74.7168,2926.9087,47.71,42,1635.3498,8.2861,10.0979,-999,3563.9755,18.0581,0.1809,0.2159,2167.7148,2030.1307,5.79,2.3442,1,16.3,0.2614,1,142.5953,1158,0.2095,-999,3289.9325
1158.125,91.91,-999,0.1673,91.91,74.7145,2928.0141,47.1,42,1635.5262,8.2861,10.0979,-999,3564.3926,18.0583,0.1786,0.2113,2150.6657,2032.1255,5.84,2.349,1,16,0.2553,1,142.5989,1158.125,0.2039,-999,3317.1369
1158.25,91.14,-999,0.164,91.14,74.7122,2928.8517,47.2,42,1635.7025,8.2861,10.0979,-999,3564.8105,18.0584,0.1752,0.2066,2133.0167,2033.474,5.89,2.354,1,15.63,0.2491,1,142.6025,1158.25,0.2048,-999,3345.1618
1158.375,89.79,-999,0.1581,89.79,74.7099,2929.3508,47.34,42,1635.8788,8.2861,10.0979,-999,3565.23,18.0586,0.1692,0.1982,2100.9075,2034.0056,5.93,2.3628,1,15.26,0.2383,1,142.6062,1158.375,0.2061,-999,3395.4566
1158.5,87.89,-999,0.1497,87.89,74.7076,2929.6273,47.47,42,1636.0552,8.2861,10.0979,-999,3565.6517,18.0588,0.1595,0.1864,2053.467,2033.9978,5.98,2.3754,1,14.88,0.2231,1,142.6098,1158.5,0.2073,-999,3468.8594
1158.625,83.54,-999,0.1295,83.54,74.7053,2929.7746,47.44,42,1636.2315,8.2861,10.0979,-999,3566.0788,18.059,0.1352,0.1589,1934.1215,2033.6713,6.03,2.4058,1,14.4,0.1883,1,142.6134,1158.625,0.207,-999,3649.4859
1158.75,79.86,-999,0.1113,79.86,74.7031,2930.0025,46.94,42,1636.4079,8.286,10.0979,-999,3566.5107,18.0592,0.1148,0.1351,1820.31,2033.532,6.07,2.433,1,13.78,0.1589,1,142.617,1158.75,0.2025,-999,3817.6565
1158.875,76.93,-999,0.0961,76.93,74.7008,2930.4727,46.31,42,1636.5842,8.286,10.0979,-999,3566.9467,18.0595,0.0984,0.1158,1719.8783,2033.9705,6.09,2.4559,1,13.9,0.1354,1,142.6207,1158.875,0.1968,-999,3963.058
1159,76.4,-999,0.0933,76.4,74.6985,2931.2642,45.7,42,1636.7606,8.286,10.0979,-999,3567.3835,18.0598,0.0964,0.1122,1700.8961,2035.1819,6.11,2.4601,1,13.93,0.1312,1,142.6243,1159,0.1914,-999,3990.5504
1159.125,78.35,-999,0.1035,78.35,74.6962,2932.2627,45.17,42,1636.9369,8.286,10.0979,-999,3567.8175,18.06,0.1095,0.1252,1770.4174,2036.8958,6.12,2.4447,1,14.17,0.1468,1,142.6279,1159.125,0.1867,-999,3891.2323
1159.25,81.04,-999,0.1173,81.04,74.6939,2933.3955,44.68,42,1637.1133,8.286,10.0979,-999,3568.2479,18.0602,0.1265,0.1428,1859.448,2038.9384,6.14,2.4241,1,14.72,0.1683,1,142.6315,1159.25,0.1824,-999,3762.0687
1159.375,83.72,-999,0.1303,83.72,74.6916,2934.4648,44.67,42,1637.2896,8.286,10.0979,-999,3568.6747,18.0605,0.142,0.16,1941.1299,2040.8334,6.17,2.4045,1,15.3,0.1898,1,142.6352,1159.375,0.1823,-999,3641.6394
1159.5,86.41,-999,0.143,86.41,74.6893,2935.2738,44.46,42,1637.4659,8.286,10.0979,-999,3569.0983,18.0607,0.1575,0.1771,2016.8317,2042.1061,6.18,2.3855,1,15.88,0.2113,1,142.6388,1159.5,0.1805,11.3719,3528.2728
1159.625,87.07,-999,0.146,87.07,74.687,2935.8225,44.25,42,1637.6423,8.286,10.0979,-999,3569.521,18.0608,0.1616,0.1813,2034.7453,2042.7527,6.21,2.381,1,16.3,0.2166,1,142.6424,1159.625,0.1786,-999,3501.5281
1159.75,87.07,-999,0.146,87.07,74.6847,2935.7441,44.04,42,1637.8186,8.286,10.0979,-999,3569.9437,18.061,0.1619,0.1813,2035.0429,2041.8885,6.15,2.381,1,16.35,0.2166,1,142.646,1159.75,0.1768,-999,3501.5281
1159.875,86.8,-999,0.1447,86.8,74.6825,2934.9475,44.01,42,1637.995,8.286,10.0979,-999,3570.3667,18.0612,0.1605,0.1796,2028.1727,2039.2932,6.06,2.3829,1,16.09,0.2144,1,142.6497,1159.875,0.1766,-999,3512.4199
1160,86.53,-999,0.1435,86.53,74.6802,2933.4082,44.3,42,1638.1713,8.286,10.0979,-999,3570.7901,18.0614,0.1585,0.1779,2021.2455,2034.9075,6.07,2.3847,1,15.7,0.2122,1,142.6533,1160,0.1791,-999,3523.3797
1160.125,87.92,-999,0.1499,87.92,74.6779,2931.4891,44.57,42,1638.3477,8.286,10.0979,-999,3571.2118,18.0616,0.1649,0.1866,2058.1458,2029.6084,6.09,2.3752,1,15.29,0.2234,1,142.6569,1160.125,0.1814,-999,3467.6757
1160.25,89.31,-999,0.1561,89.31,74.6756,2929.8254,44.95,42,1638.524,8.286,10.0979,-999,3571.6318,18.0618,0.1705,0.1953,2093.6332,2024.9265,6.11,2.3659,1,15.13,0.2345,1,142.6605,1160.25,0.1847,-999,3413.7056
1160.375,90.53,-999,0.1614,90.53,74.6733,2928.6037,45.54,42,1638.7004,8.286,10.0979,-999,3572.0504,18.062,0.1749,0.2028,2123.7131,2021.3114,6.13,2.3579,1,15.01,0.2442,1,142.6642,1160.375,0.1899,-999,3367.7019
1160.5,90.75,-999,0.1623,90.75,74.671,2927.8453,46.66,42,1638.8767,8.286,10.0979,-999,3572.4688,18.0621,0.1743,0.2042,2129.2801,2018.8127,6.15,2.3565,1,14.97,0.246,1,142.6678,1160.5,0.1999,-999,3359.5377
1160.625,90.53,-999,0.1614,90.53,74.6687,2927.4784,47.18,42,1639.0531,8.286,10.0979,-999,3572.8874,18.0623,0.1727,0.2028,2124.3202,2017.2572,6.17,2.3579,1,14.98,0.2442,1,142.6714,1160.625,0.2046,-999,3367.7019
1160.75,89.24,-999,0.1557,89.24,74.6665,2927.3886,47.32,42,1639.2294,8.286,10.0979,-999,3573.3075,18.0625,0.1669,0.1948,2093.0986,2016.3672,6.19,2.3664,1,15.01,0.2339,1,142.6751,1160.75,0.2059,-999,3416.3833
1160.875,87.76,-999,0.1491,87.76,74.6642,2927.5503,47.43,42,1639.4057,8.286,10.0979,-999,3573.7294,18.0627,0.1588,0.1856,2055.7968,2016.0808,6.21,2.3763,1,15.03,0.2221,1,142.6787,1160.875,0.2069,-999,3473.9978
1161,86.27,-999,0.1423,86.27,74.6619,2927.8204,47.49,42,1639.5821,8.286,10.0979,-999,3574.1531,18.0629,0.1505,0.1762,2016.5985,2016.0533,6.3,2.3865,1,15.06,0.2102,1,142.6823,1161,0.2075,-999,3533.9985
1161.125,83.44,-999,0.129,83.44,74.6596,2928.1206,48.25,42,1639.7584,8.286,10.0979,-999,3574.5803,18.0631,0.133,0.1583,1936.9799,2016.093,6.42,2.4065,1,15.08,0.1875,1,142.6859,1161.125,0.2144,-999,3653.8596
1161.25,80.59,-999,0.115,80.59,74.6573,2928.395,49.2,42,1639.9348,8.286,10.0979,-999,3575.0113,18.0633,0.1142,0.1399,1849.631,2016.0655,6.54,2.4275,1,15.11,0.1647,1,142.6896,1161.25,0.2232,-999,3783.0754
1161.375,78,-999,0.1017,78,74.655,2928.5856,49.84,42,1640.1111,8.286,10.0979,-999,3575.4458,18.0636,0.0972,0.1229,1763.2601,2015.8307,6.67,2.4474,1,15.13,0.144,1,142.6932,1161.375,0.2293,-999,3908.6929
1161.5,77.73,-999,0.1003,77.73,74.6527,2928.7204,48.55,42,1640.2875,8.286,10.0979,-999,3575.8806,18.0638,0.0985,0.1211,1754.0852,2015.4609,6.77,2.4495,1,15.16,0.1418,1,142.6968,1161.5,0.2172,-999,3922.27
1161.625,78.53,-999,0.1045,78.53,74.6504,2928.876,47.75,42,1640.4638,8.286,10.0979,-999,3576.3144,18.0641,0.1051,0.1264,1782.1303,2015.1427,6.86,2.4433,1,15.2,0.1482,1,142.7004,1161.625,0.2098,-999,3882.3131
1161.75,79.73,-999,0.1107,79.73,74.6482,2929.0898,46.43,42,1640.6402,8.286,10.0979,-999,3576.7465,18.0643,0.1151,0.1343,1822.7641,2014.9671,6.96,2.434,1,15.25,0.1578,1,142.7041,1161.75,0.1979,-999,3823.8812
1161.875,81.73,-999,0.1207,81.73,74.6459,2929.2868,44.78,42,1640.8165,8.286,10.0979,-999,3577.176,18.0645,0.1304,0.1473,1887.037,2014.7546,7.06,2.419,1,14.47,0.1738,1,142.7077,1161.875,0.1833,-999,3730.3077
1162,83.07,-999,0.1272,83.07,74.6436,2929.4945,43.9,42,1640.9929,8.286,10.0979,-999,3577.6037,18.0647,0.1399,0.1559,1928.0569,2014.5704,7.16,2.4092,1,13.9,0.1846,1,142.7113,1162,0.1756,-999,3670.1342
1162.125,83.07,-999,0.1272,83.07,74.6413,2929.6333,43.91,42,1641.1692,8.286,10.0979,-999,3578.0314,18.065,0.1399,0.1559,1928.3457,2014.22,7.27,2.4092,1,13.31,0.1846,1,142.7149,1162.125,0.1757,-999,3670.1342
